-,60,_
4907,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1351,force_strike:0,skill_1:2568,skill_2:0,skill_3:987,team_buff:0
-,180,krd
6129,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1543,force_strike:160,skill_1:3241,skill_2:0,skill_3:1067,team_buff:0,team_energy:78,s1_energized:36
5397,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1486,force_strike:0,skill_1:2825,skill_2:0,skill_3:1085,team_buff:0
-,180,rb
5515,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1158,force_strike:146,skill_1:3039,skill_2:0,skill_3:1061,team_buff:0,team_energy:76,s1_energized:31
4692,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1196,force_strike:0,skill_1:2300,skill_2:0,skill_3:1196,team_buff:0
-,180,krb
6066,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1274,force_strike:161,skill_1:3343,skill_2:0,skill_3:1168,team_buff:0,team_energy:84,s1_energized:34
5161,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1316,force_strike:0,skill_1:2530,skill_2:0,skill_3:1315,team_buff:0
-,180,db
5281,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1231,force_strike:155,skill_1:2810,skill_2:0,skill_3:981,team_buff:0,team_energy:71,s1_energized:29
4519,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1276,force_strike:0,skill_1:2133,skill_2:0,skill_3:1109,team_buff:0
-,180,kdb
5809,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1355,force_strike:171,skill_1:3092,skill_2:0,skill_3:1080,team_buff:0,team_energy:78,s1_energized:31
4971,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1403,force_strike:0,skill_1:2346,skill_2:0,skill_3:1220,team_buff:0
-,180,rdb
5865,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1231,force_strike:155,skill_1:3232,skill_2:0,skill_3:1129,team_buff:0,team_energy:82,s1_energized:33
5005,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1276,force_strike:0,skill_1:2453,skill_2:0,skill_3:1275,team_buff:0
-,180,krdb
6451,Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],<energy & hp70>,,attack:1355,force_strike:171,skill_1:3555,skill_2:0,skill_3:1242,team_buff:0,team_energy:90,s1_energized:36
5506,_c_Pia,4*,wind,lance,3933,[Resounding_Rendition+Beautiful_Nothingness][Vayu],!<energy & hp70>,,attack:1403,force_strike:0,skill_1:2698,skill_2:0,skill_3:1403,team_buff:0
