-,60,_
11632,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1354,force_strike:1258,skill_1:3129,skill_2:0,skill_3:654,team_buff:0,s1_s2boost:2350,s1_hit2:168,s1_hit3:168,s1_hit4:168,s1_hit5:168,s1_hit6:168,fs_alt:489,fs_paralysis:1551
7644,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1693,force_strike:835,skill_1:2653,skill_2:0,skill_3:1033,team_buff:0,s1_s2boost:1175,s1_hit2:84,s1_hit3:84,s1_hit4:84
-,60,rb
10523,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1156,force_strike:948,skill_1:2978,skill_2:0,skill_3:549,team_buff:0,s1_s2boost:2465,s1_hit2:177,s1_hit3:177,s1_hit4:177,s1_hit5:177,s1_hit6:177,fs_alt:359,fs_paralysis:1180
7288,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1436,force_strike:556,skill_1:2604,skill_2:0,skill_3:875,team_buff:0,s1_s2boost:1494,s1_hit2:107,s1_hit3:107,s1_hit4:107
-,60,krb
11576,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1272,force_strike:1043,skill_1:3276,skill_2:0,skill_3:604,team_buff:0,s1_s2boost:2712,s1_hit2:194,s1_hit3:194,s1_hit4:194,s1_hit5:194,s1_hit6:194,fs_alt:395,fs_paralysis:1298
8017,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1580,force_strike:612,skill_1:2864,skill_2:0,skill_3:962,team_buff:0,s1_s2boost:1643,s1_hit2:118,s1_hit3:118,s1_hit4:118
-,60,db
10291,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1236,force_strike:1014,skill_1:2768,skill_2:0,skill_3:510,team_buff:0,s1_s2boost:2291,s1_hit2:164,s1_hit3:164,s1_hit4:164,s1_hit5:164,s1_hit6:164,fs_alt:384,fs_paralysis:1262
7053,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1535,force_strike:594,skill_1:2420,skill_2:0,skill_3:813,team_buff:0,s1_s2boost:1388,s1_hit2:99,s1_hit3:99,s1_hit4:99
-,60,kdb
11320,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1359,force_strike:1115,skill_1:3045,skill_2:0,skill_3:561,team_buff:0,s1_s2boost:2521,s1_hit2:181,s1_hit3:181,s1_hit4:181,s1_hit5:181,s1_hit6:181,fs_alt:422,fs_paralysis:1388
7758,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1689,force_strike:654,skill_1:2662,skill_2:0,skill_3:895,team_buff:0,s1_s2boost:1527,s1_hit2:109,s1_hit3:109,s1_hit4:109
-,60,rdb
11250,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1236,force_strike:1014,skill_1:3183,skill_2:0,skill_3:587,team_buff:0,s1_s2boost:2635,s1_hit2:189,s1_hit3:189,s1_hit4:189,s1_hit5:189,s1_hit6:189,fs_alt:384,fs_paralysis:1262
7791,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1535,force_strike:594,skill_1:2784,skill_2:0,skill_3:935,team_buff:0,s1_s2boost:1597,s1_hit2:114,s1_hit3:114,s1_hit4:114
-,60,krdb
12375,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1359,force_strike:1115,skill_1:3502,skill_2:0,skill_3:645,team_buff:0,s1_s2boost:2899,s1_hit2:208,s1_hit3:208,s1_hit4:208,s1_hit5:208,s1_hit6:208,fs_alt:422,fs_paralysis:1388
8570,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1689,force_strike:654,skill_1:3062,skill_2:0,skill_3:1029,team_buff:0,s1_s2boost:1756,s1_hit2:126,s1_hit3:126,s1_hit4:126
-,120,_
8535,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1188,force_strike:1121,skill_1:2180,skill_2:0,skill_3:605,team_buff:0,s1_s2boost:1738,s1_hit2:124,s1_hit3:124,s1_hit4:124,s1_hit5:124,s1_hit6:124,fs_alt:416,fs_paralysis:660
6258,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1455,force_strike:735,skill_1:1982,skill_2:0,skill_3:763,team_buff:0,s1_s2boost:1086,s1_hit2:78,s1_hit3:78,s1_hit4:78
-,120,k
9389,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1306,force_strike:1234,skill_1:2398,skill_2:0,skill_3:665,team_buff:0,s1_s2boost:1912,s1_hit2:137,s1_hit3:137,s1_hit4:137,s1_hit5:137,s1_hit6:137,fs_alt:458,fs_paralysis:726
6883,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1600,force_strike:809,skill_1:2181,skill_2:0,skill_3:840,team_buff:0,s1_s2boost:1194,s1_hit2:85,s1_hit3:85,s1_hit4:85
-,120,r
9307,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1188,force_strike:1121,skill_1:2507,skill_2:0,skill_3:695,team_buff:0,s1_s2boost:1999,s1_hit2:143,s1_hit3:143,s1_hit4:143,s1_hit5:143,s1_hit6:143,fs_alt:416,fs_paralysis:660
6868,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1455,force_strike:735,skill_1:2280,skill_2:0,skill_3:878,team_buff:0,s1_s2boost:1249,s1_hit2:89,s1_hit3:89,s1_hit4:89
-,120,kr
10238,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1306,force_strike:1234,skill_1:2758,skill_2:0,skill_3:765,team_buff:0,s1_s2boost:2199,s1_hit2:157,s1_hit3:157,s1_hit4:157,s1_hit5:157,s1_hit6:157,fs_alt:458,fs_paralysis:726
7554,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1600,force_strike:809,skill_1:2508,skill_2:0,skill_3:966,team_buff:0,s1_s2boost:1374,s1_hit2:98,s1_hit3:98,s1_hit4:98
-,120,d
9124,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1270,force_strike:1199,skill_1:2331,skill_2:0,skill_3:646,team_buff:0,s1_s2boost:1858,s1_hit2:133,s1_hit3:133,s1_hit4:133,s1_hit5:133,s1_hit6:133,fs_alt:445,fs_paralysis:705
6690,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1555,force_strike:786,skill_1:2119,skill_2:0,skill_3:816,team_buff:0,s1_s2boost:1161,s1_hit2:83,s1_hit3:83,s1_hit4:83
-,120,kd
10037,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1397,force_strike:1319,skill_1:2564,skill_2:0,skill_3:711,team_buff:0,s1_s2boost:2044,s1_hit2:146,s1_hit3:146,s1_hit4:146,s1_hit5:146,s1_hit6:146,fs_alt:489,fs_paralysis:776
7359,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1711,force_strike:865,skill_1:2331,skill_2:0,skill_3:898,team_buff:0,s1_s2boost:1277,s1_hit2:91,s1_hit3:91,s1_hit4:91
-,120,b
9076,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1169,force_strike:960,skill_1:2488,skill_2:0,skill_3:483,team_buff:0,s1_s2boost:2171,s1_hit2:155,s1_hit3:155,s1_hit4:155,s1_hit5:155,s1_hit6:155,fs_alt:364,fs_paralysis:659
6549,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1456,force_strike:608,skill_1:2137,skill_2:0,skill_3:763,team_buff:0,s1_s2boost:1302,s1_hit2:93,s1_hit3:93,s1_hit4:93
-,120,kb
9984,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1286,force_strike:1056,skill_1:2737,skill_2:0,skill_3:531,team_buff:0,s1_s2boost:2388,s1_hit2:171,s1_hit3:171,s1_hit4:171,s1_hit5:171,s1_hit6:171,fs_alt:400,fs_paralysis:725
7204,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1602,force_strike:669,skill_1:2350,skill_2:0,skill_3:839,team_buff:0,s1_s2boost:1433,s1_hit2:102,s1_hit3:102,s1_hit4:102
-,120,rd
9950,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1270,force_strike:1199,skill_1:2681,skill_2:0,skill_3:743,team_buff:0,s1_s2boost:2137,s1_hit2:153,s1_hit3:153,s1_hit4:153,s1_hit5:153,s1_hit6:153,fs_alt:445,fs_paralysis:705
7342,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1555,force_strike:786,skill_1:2437,skill_2:0,skill_3:938,team_buff:0,s1_s2boost:1335,s1_hit2:95,s1_hit3:95,s1_hit4:95
-,120,krd
10945,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1397,force_strike:1319,skill_1:2949,skill_2:0,skill_3:818,team_buff:0,s1_s2boost:2351,s1_hit2:168,s1_hit3:168,s1_hit4:168,s1_hit5:168,s1_hit6:168,fs_alt:489,fs_paralysis:776
8076,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1711,force_strike:865,skill_1:2681,skill_2:0,skill_3:1032,team_buff:0,s1_s2boost:1468,s1_hit2:105,s1_hit3:105,s1_hit4:105
-,120,rb
9965,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1169,force_strike:960,skill_1:2861,skill_2:0,skill_3:556,team_buff:0,s1_s2boost:2496,s1_hit2:179,s1_hit3:179,s1_hit4:179,s1_hit5:179,s1_hit6:179,fs_alt:364,fs_paralysis:659
7222,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1456,force_strike:608,skill_1:2457,skill_2:0,skill_3:877,team_buff:0,s1_s2boost:1498,s1_hit2:107,s1_hit3:107,s1_hit4:107
-,120,krb
10961,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1286,force_strike:1056,skill_1:3148,skill_2:0,skill_3:611,team_buff:0,s1_s2boost:2746,s1_hit2:197,s1_hit3:197,s1_hit4:197,s1_hit5:197,s1_hit6:197,fs_alt:400,fs_paralysis:725
7944,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1602,force_strike:669,skill_1:2703,skill_2:0,skill_3:965,team_buff:0,s1_s2boost:1648,s1_hit2:118,s1_hit3:118,s1_hit4:118
-,120,db
9703,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1249,force_strike:1026,skill_1:2660,skill_2:0,skill_3:517,team_buff:0,s1_s2boost:2321,s1_hit2:166,s1_hit3:166,s1_hit4:166,s1_hit5:166,s1_hit6:166,fs_alt:389,fs_paralysis:704
7001,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1557,force_strike:650,skill_1:2284,skill_2:0,skill_3:816,team_buff:0,s1_s2boost:1392,s1_hit2:100,s1_hit3:100,s1_hit4:100
-,120,kdb
10673,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1374,force_strike:1129,skill_1:2926,skill_2:0,skill_3:568,team_buff:0,s1_s2boost:2553,s1_hit2:183,s1_hit3:183,s1_hit4:183,s1_hit5:183,s1_hit6:183,fs_alt:428,fs_paralysis:775
7702,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1713,force_strike:715,skill_1:2513,skill_2:0,skill_3:897,team_buff:0,s1_s2boost:1532,s1_hit2:110,s1_hit3:110,s1_hit4:110
-,120,rdb
10653,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1249,force_strike:1026,skill_1:3059,skill_2:0,skill_3:594,team_buff:0,s1_s2boost:2669,s1_hit2:191,s1_hit3:191,s1_hit4:191,s1_hit5:191,s1_hit6:191,fs_alt:389,fs_paralysis:704
7720,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1557,force_strike:650,skill_1:2627,skill_2:0,skill_3:938,team_buff:0,s1_s2boost:1601,s1_hit2:115,s1_hit3:115,s1_hit4:115
-,120,krdb
11718,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1374,force_strike:1129,skill_1:3365,skill_2:0,skill_3:654,team_buff:0,s1_s2boost:2936,s1_hit2:210,s1_hit3:210,s1_hit4:210,s1_hit5:210,s1_hit6:210,fs_alt:428,fs_paralysis:775
8493,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1713,force_strike:715,skill_1:2890,skill_2:0,skill_3:1032,team_buff:0,s1_s2boost:1761,s1_hit2:126,s1_hit3:126,s1_hit4:126
-,180,_
8041,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1161,force_strike:1085,skill_1:2209,skill_2:0,skill_3:564,team_buff:0,s1_s2boost:1592,s1_hit2:114,s1_hit3:114,s1_hit4:114,s1_hit5:114,s1_hit6:114,fs_alt:416,fs_paralysis:439
6128,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1449,force_strike:777,skill_1:1974,skill_2:0,skill_3:695,team_buff:0,s1_s2boost:1013,s1_hit2:72,s1_hit3:72,s1_hit4:72
-,180,k
8845,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1278,force_strike:1193,skill_1:2430,skill_2:0,skill_3:620,team_buff:0,s1_s2boost:1751,s1_hit2:125,s1_hit3:125,s1_hit4:125,s1_hit5:125,s1_hit6:125,fs_alt:457,fs_paralysis:483
6740,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1593,force_strike:855,skill_1:2172,skill_2:0,skill_3:764,team_buff:0,s1_s2boost:1114,s1_hit2:80,s1_hit3:80,s1_hit4:80
-,180,r
8781,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1161,force_strike:1085,skill_1:2540,skill_2:0,skill_3:648,team_buff:0,s1_s2boost:1831,s1_hit2:131,s1_hit3:131,s1_hit4:131,s1_hit5:131,s1_hit6:131,fs_alt:416,fs_paralysis:439
6713,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1449,force_strike:777,skill_1:2270,skill_2:0,skill_3:799,team_buff:0,s1_s2boost:1165,s1_hit2:83,s1_hit3:83,s1_hit4:83
-,180,kr
9660,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1278,force_strike:1193,skill_1:2795,skill_2:0,skill_3:713,team_buff:0,s1_s2boost:2014,s1_hit2:144,s1_hit3:144,s1_hit4:144,s1_hit5:144,s1_hit6:144,fs_alt:457,fs_paralysis:483
7384,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1593,force_strike:855,skill_1:2497,skill_2:0,skill_3:879,team_buff:0,s1_s2boost:1281,s1_hit2:92,s1_hit3:92,s1_hit4:92
-,180,d
