-,sp,_
6692,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5094~7584),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1565,force_strike:64,skill_1:2358,skill_2:0,skill_3:0,team_buff:0,s1_poison:31,bleed:2672
5421,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4293~6146),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:1918,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2176
-,sp,b
6141,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4848~6995),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1444,force_strike:59,skill_1:2177,skill_2:0,skill_3:0,team_buff:0,s1_poison:29,bleed:2430
5075,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4025~5748),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1191,force_strike:49,skill_1:1791,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2043
-,sp,kb
6141,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4848~6995),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1444,force_strike:59,skill_1:2177,skill_2:0,skill_3:0,team_buff:0,s1_poison:29,bleed:2430
5075,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4025~5748),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1191,force_strike:49,skill_1:1791,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2043
-,sp,rd
7435,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5697~8476),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1565,force_strike:64,skill_1:2714,skill_2:0,skill_3:0,team_buff:0,s1_poison:36,bleed:3055
6065,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4735~6868),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:2207,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2530
-,sp,krd
7435,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5697~8476),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1565,force_strike:64,skill_1:2714,skill_2:0,skill_3:0,team_buff:0,s1_poison:36,bleed:3055
6065,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4735~6868),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:2207,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2530
-,sp,rb
6853,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5164~7818),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1444,force_strike:59,skill_1:2503,skill_2:0,skill_3:0,team_buff:0,s1_poison:33,bleed:2812
5622,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4572~6425),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1191,force_strike:48,skill_1:2066,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2315
-,sp,krb
6853,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5164~7818),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1444,force_strike:59,skill_1:2503,skill_2:0,skill_3:0,team_buff:0,s1_poison:33,bleed:2812
5622,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4572~6425),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1191,force_strike:48,skill_1:2066,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2315
-,sp,db
6711,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5203~7584),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1566,force_strike:64,skill_1:2358,skill_2:0,skill_3:0,team_buff:0,s1_poison:31,bleed:2690
5438,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4382~6146),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:1917,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2193
-,sp,kdb
6711,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5203~7584),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1566,force_strike:64,skill_1:2358,skill_2:0,skill_3:0,team_buff:0,s1_poison:31,bleed:2690
5438,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4382~6146),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:1917,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2193
-,sp,rdb
7437,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5548~8475),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1566,force_strike:64,skill_1:2709,skill_2:0,skill_3:0,team_buff:0,s1_poison:36,bleed:3061
6029,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4682~6868),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:2207,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2495
-,sp,krdb
7437,Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(5548~8475),<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1566,force_strike:64,skill_1:2709,skill_2:0,skill_3:0,team_buff:0,s1_poison:36,bleed:3061
6029,_c_Addis,4*,wind,blade,2010,[Seaside_Princess+Resounding_Rendition][Vayu];dpsrange:(4682~6868),!<hp100 & hp70 & 0 resist>,v534 against HMC; ,attack:1274,force_strike:52,skill_1:2207,skill_2:0,skill_3:0,team_buff:0,s1_poison:0,bleed:2495
