-,60,_
4843,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2097,force_strike:0,skill_1:1921,skill_2:0,skill_3:725,team_buff:98
-,60,rd
7202,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2430,force_strike:0,skill_1:3250,skill_2:0,skill_3:1226,team_buff:108,s3_energized:185
5440,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2174,force_strike:0,skill_1:2292,skill_2:0,skill_3:865,team_buff:108
-,60,krd
7202,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2430,force_strike:0,skill_1:3250,skill_2:0,skill_3:1226,team_buff:108,s3_energized:185
5440,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2174,force_strike:0,skill_1:2292,skill_2:0,skill_3:865,team_buff:108
-,60,rb
6957,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2347,force_strike:0,skill_1:3139,skill_2:0,skill_3:1184,team_buff:106,s3_energized:179
5248,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2097,force_strike:0,skill_1:2210,skill_2:0,skill_3:834,team_buff:106
-,60,krb
6957,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2347,force_strike:0,skill_1:3139,skill_2:0,skill_3:1184,team_buff:106,s3_energized:179
5248,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2097,force_strike:0,skill_1:2210,skill_2:0,skill_3:834,team_buff:106
-,60,db
6766,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2495,force_strike:0,skill_1:2903,skill_2:0,skill_3:1095,team_buff:105,s3_energized:166
5166,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2237,force_strike:0,skill_1:2050,skill_2:0,skill_3:773,team_buff:105
-,60,kdb
6766,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2495,force_strike:0,skill_1:2903,skill_2:0,skill_3:1095,team_buff:105,s3_energized:166
5166,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2237,force_strike:0,skill_1:2050,skill_2:0,skill_3:773,team_buff:105
-,60,rdb
7399,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2495,force_strike:0,skill_1:3338,skill_2:0,skill_3:1260,team_buff:114,s3_energized:190
5598,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2237,force_strike:0,skill_1:2357,skill_2:0,skill_3:889,team_buff:114
-,60,krdb
7399,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2495,force_strike:0,skill_1:3338,skill_2:0,skill_3:1260,team_buff:114,s3_energized:190
5598,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2237,force_strike:0,skill_1:2357,skill_2:0,skill_3:889,team_buff:114
-,120,_
6202,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2290,force_strike:0,skill_1:2663,skill_2:0,skill_3:1003,team_buff:100,s3_energized:76,s1_energized:67
4720,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2042,force_strike:0,skill_1:1871,skill_2:0,skill_3:705,team_buff:100
-,120,k
6202,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2290,force_strike:0,skill_1:2663,skill_2:0,skill_3:1003,team_buff:100,s3_energized:76,s1_energized:67
4720,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2042,force_strike:0,skill_1:1871,skill_2:0,skill_3:705,team_buff:100
-,120,r
6782,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2290,force_strike:0,skill_1:3063,skill_2:0,skill_3:1154,team_buff:108,s3_energized:87,s1_energized:77
5115,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2042,force_strike:0,skill_1:2152,skill_2:0,skill_3:811,team_buff:108
-,120,kr
6782,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2290,force_strike:0,skill_1:3063,skill_2:0,skill_3:1154,team_buff:108,s3_energized:87,s1_energized:77
5115,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2042,force_strike:0,skill_1:2152,skill_2:0,skill_3:811,team_buff:108
-,120,d
6608,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2440,force_strike:0,skill_1:2837,skill_2:0,skill_3:1069,team_buff:107,s3_energized:81,s1_energized:72
5046,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2183,force_strike:0,skill_1:2000,skill_2:0,skill_3:754,team_buff:107
-,120,kd
6608,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2440,force_strike:0,skill_1:2837,skill_2:0,skill_3:1069,team_buff:107,s3_energized:81,s1_energized:72
5046,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2183,force_strike:0,skill_1:2000,skill_2:0,skill_3:754,team_buff:107
-,120,b
6384,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2356,force_strike:0,skill_1:2740,skill_2:0,skill_3:1033,team_buff:105,s3_energized:78,s1_energized:69
4868,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2105,force_strike:0,skill_1:1929,skill_2:0,skill_3:727,team_buff:105
-,120,kb
6384,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2356,force_strike:0,skill_1:2740,skill_2:0,skill_3:1033,team_buff:105,s3_energized:78,s1_energized:69
4868,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2105,force_strike:0,skill_1:1929,skill_2:0,skill_3:727,team_buff:105
-,120,rd
7226,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2440,force_strike:0,skill_1:3263,skill_2:0,skill_3:1230,team_buff:116,s3_energized:93,s1_energized:82
5468,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2183,force_strike:0,skill_1:2301,skill_2:0,skill_3:867,team_buff:116
-,120,krd
7226,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2440,force_strike:0,skill_1:3263,skill_2:0,skill_3:1230,team_buff:116,s3_energized:93,s1_energized:82
5468,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2183,force_strike:0,skill_1:2301,skill_2:0,skill_3:867,team_buff:116
-,120,rb
6981,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2356,force_strike:0,skill_1:3152,skill_2:0,skill_3:1188,team_buff:114,s3_energized:90,s1_energized:80
5275,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2105,force_strike:0,skill_1:2218,skill_2:0,skill_3:836,team_buff:114
-,120,krb
6981,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2356,force_strike:0,skill_1:3152,skill_2:0,skill_3:1188,team_buff:114,s3_energized:90,s1_energized:80
5275,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2105,force_strike:0,skill_1:2218,skill_2:0,skill_3:836,team_buff:114
-,120,db
6789,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2506,force_strike:0,skill_1:2914,skill_2:0,skill_3:1098,team_buff:113,s3_energized:83,s1_energized:74
5193,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2246,force_strike:0,skill_1:2058,skill_2:0,skill_3:775,team_buff:113
-,120,kdb
6789,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2506,force_strike:0,skill_1:2914,skill_2:0,skill_3:1098,team_buff:113,s3_energized:83,s1_energized:74
5193,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2246,force_strike:0,skill_1:2058,skill_2:0,skill_3:775,team_buff:113
-,120,rdb
7424,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2506,force_strike:0,skill_1:3351,skill_2:0,skill_3:1263,team_buff:122,s3_energized:95,s1_energized:85
5627,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2246,force_strike:0,skill_1:2366,skill_2:0,skill_3:892,team_buff:122
-,120,krdb
7424,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2506,force_strike:0,skill_1:3351,skill_2:0,skill_3:1263,team_buff:122,s3_energized:95,s1_energized:85
5627,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2246,force_strike:0,skill_1:2366,skill_2:0,skill_3:892,team_buff:122
-,180,_
6198,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2289,force_strike:0,skill_1:2662,skill_2:0,skill_3:1003,team_buff:102,s3_energized:50,s1_energized:90
4720,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2041,force_strike:0,skill_1:1870,skill_2:0,skill_3:704,team_buff:102
-,180,k
6198,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2289,force_strike:0,skill_1:2662,skill_2:0,skill_3:1003,team_buff:102,s3_energized:50,s1_energized:90
4720,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2041,force_strike:0,skill_1:1870,skill_2:0,skill_3:704,team_buff:102
-,180,r
6777,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2289,force_strike:0,skill_1:3061,skill_2:0,skill_3:1153,team_buff:111,s3_energized:58,s1_energized:103
5115,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2041,force_strike:0,skill_1:2151,skill_2:0,skill_3:810,team_buff:111
-,180,kr
6777,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2289,force_strike:0,skill_1:3061,skill_2:0,skill_3:1153,team_buff:111,s3_energized:58,s1_energized:103
5115,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2041,force_strike:0,skill_1:2151,skill_2:0,skill_3:810,team_buff:111
-,180,d
6604,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2438,force_strike:0,skill_1:2836,skill_2:0,skill_3:1068,team_buff:110,s3_energized:53,s1_energized:96
5046,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2182,force_strike:0,skill_1:2000,skill_2:0,skill_3:753,team_buff:110
-,180,kd
6604,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2438,force_strike:0,skill_1:2836,skill_2:0,skill_3:1068,team_buff:110,s3_energized:53,s1_energized:96
5046,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2182,force_strike:0,skill_1:2000,skill_2:0,skill_3:753,team_buff:110
-,180,b
6380,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2355,force_strike:0,skill_1:2739,skill_2:0,skill_3:1032,team_buff:108,s3_energized:52,s1_energized:92
4867,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2104,force_strike:0,skill_1:1928,skill_2:0,skill_3:726,team_buff:108
-,180,kb
6380,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2355,force_strike:0,skill_1:2739,skill_2:0,skill_3:1032,team_buff:108,s3_energized:52,s1_energized:92
4867,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2104,force_strike:0,skill_1:1928,skill_2:0,skill_3:726,team_buff:108
-,180,rd
7221,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2438,force_strike:0,skill_1:3262,skill_2:0,skill_3:1228,team_buff:118,s3_energized:62,s1_energized:110
5468,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2182,force_strike:0,skill_1:2300,skill_2:0,skill_3:866,team_buff:118
-,180,krd
7221,B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],<energy & hp70>,no s2,attack:2438,force_strike:0,skill_1:3262,skill_2:0,skill_3:1228,team_buff:118,s3_energized:62,s1_energized:110
5468,_c_B_Zardin,5*,light,blade,5401,[Resounding_Rendition+Jewels_of_the_Sun][Cupid],!<energy & hp70>,no s2,attack:2182,force_strike:0,skill_1:2300,skill_2:0,skill_3:866,team_buff:118
-,180,rb
6976,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2355,force_strike:0,skill_1:3150,skill_2:0,skill_3:1187,team_buff:116,s3_energized:59,s1_energized:106
5274,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2104,force_strike:0,skill_1:2217,skill_2:0,skill_3:835,team_buff:116
-,180,krb
6976,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2355,force_strike:0,skill_1:3150,skill_2:0,skill_3:1187,team_buff:116,s3_energized:59,s1_energized:106
5274,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2104,force_strike:0,skill_1:2217,skill_2:0,skill_3:835,team_buff:116
-,180,db
6785,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2504,force_strike:0,skill_1:2913,skill_2:0,skill_3:1097,team_buff:115,s3_energized:55,s1_energized:98
5193,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2245,force_strike:0,skill_1:2057,skill_2:0,skill_3:775,team_buff:115
-,180,kdb
6785,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2504,force_strike:0,skill_1:2913,skill_2:0,skill_3:1097,team_buff:115,s3_energized:55,s1_energized:98
5193,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2245,force_strike:0,skill_1:2057,skill_2:0,skill_3:775,team_buff:115
-,180,rdb
7419,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2504,force_strike:0,skill_1:3350,skill_2:0,skill_3:1262,team_buff:124,s3_energized:63,s1_energized:113
5627,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2245,force_strike:0,skill_1:2365,skill_2:0,skill_3:891,team_buff:124
-,180,krdb
7419,B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],<energy & hp70>,no s2,attack:2504,force_strike:0,skill_1:3350,skill_2:0,skill_3:1262,team_buff:124,s3_energized:63,s1_energized:113
5627,_c_B_Zardin,5*,light,blade,5382,[Resounding_Rendition+Beautiful_Nothingness][Cupid],!<energy & hp70>,no s2,attack:2245,force_strike:0,skill_1:2365,skill_2:0,skill_3:891,team_buff:124
