-,60,_
8575,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1191,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:344,x_bleed:3229,x_s2:3810
-,60,rdb
9898,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1415,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:379,x_bleed:3557,x_s2:4546
7796,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1082,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:313,x_bleed:2935,x_s2:3463
-,60,krdb
10888,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1556,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:417,x_bleed:3913,x_s2:5001
8575,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1191,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:344,x_bleed:3229,x_s2:3810
-,120,_
9612,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1613,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:504,x_bleed:3540,x_s2:3953
7328,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1210,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:390,x_bleed:2796,x_s2:2931
-,120,k
10573,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1774,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:555,x_bleed:3894,x_s2:4349
8061,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1331,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:429,x_bleed:3076,x_s2:3224
-,120,r
9612,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1613,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:504,x_bleed:3540,x_s2:3953
7328,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1210,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:390,x_bleed:2796,x_s2:2931
-,120,kr
10573,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1774,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:555,x_bleed:3894,x_s2:4349
8061,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1331,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:429,x_bleed:3076,x_s2:3224
-,120,d
10236,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1717,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:537,x_bleed:3772,x_s2:4209
7834,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1293,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:417,x_bleed:2989,x_s2:3133
-,120,kd
11260,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1888,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:591,x_bleed:4149,x_s2:4630
8617,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1423,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:459,x_bleed:3288,x_s2:3446
-,120,rd
10236,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1717,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:537,x_bleed:3772,x_s2:4209
7834,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1293,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:417,x_bleed:2989,x_s2:3133
-,120,krd
11260,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1888,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:591,x_bleed:4149,x_s2:4630
8617,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1423,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:459,x_bleed:3288,x_s2:3446
-,120,b
9612,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1613,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:504,x_bleed:3540,x_s2:3953
7328,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1210,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:390,x_bleed:2796,x_s2:2931
-,120,kb
10573,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1774,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:555,x_bleed:3894,x_s2:4349
8061,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1331,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:429,x_bleed:3076,x_s2:3224
-,120,rb
9612,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1613,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:504,x_bleed:3540,x_s2:3953
7328,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1210,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:390,x_bleed:2796,x_s2:2931
-,120,krb
10573,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1774,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:555,x_bleed:3894,x_s2:4349
8061,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1331,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:429,x_bleed:3076,x_s2:3224
-,120,db
10236,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1717,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:537,x_bleed:3772,x_s2:4209
7834,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1293,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:417,x_bleed:2989,x_s2:3133
-,120,kdb
11260,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1888,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:591,x_bleed:4149,x_s2:4630
8617,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1423,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:459,x_bleed:3288,x_s2:3446
-,120,rdb
10236,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1717,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:537,x_bleed:3772,x_s2:4209
7834,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1293,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:417,x_bleed:2989,x_s2:3133
-,120,krdb
11260,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1888,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:591,x_bleed:4149,x_s2:4630
8617,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1423,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:459,x_bleed:3288,x_s2:3446
-,180,_
9751,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1757,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:565,x_bleed:3812,x_s2:3616
7260,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1291,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:423,x_bleed:2895,x_s2:2650
-,180,k
10726,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1932,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:622,x_bleed:4193,x_s2:3977
7986,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1420,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:465,x_bleed:3185,x_s2:2915
-,180,r
9751,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1757,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:565,x_bleed:3812,x_s2:3616
7260,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1291,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:423,x_bleed:2895,x_s2:2650
-,180,kr
10726,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1932,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:622,x_bleed:4193,x_s2:3977
7986,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1420,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:465,x_bleed:3185,x_s2:2915
-,180,d
10382,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1870,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:602,x_bleed:4060,x_s2:3849
7761,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1380,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:452,x_bleed:3095,x_s2:2833
-,180,kd
11421,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:2057,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:662,x_bleed:4466,x_s2:4234
8537,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1518,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:497,x_bleed:3405,x_s2:3116
-,180,rd
10382,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1870,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:602,x_bleed:4060,x_s2:3849
7761,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1380,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:452,x_bleed:3095,x_s2:2833
-,180,krd
11421,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:2057,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:662,x_bleed:4466,x_s2:4234
