-,60,_
7453,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:2146,force_strike:169,skill_1:2361,skill_2:0,skill_3:789,team_buff:0,fs_alt:0,fs_alt_hit1:662,fs_alt_hit2:662,fs_alt_hit3:662
5890,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1489,force_strike:257,skill_1:2144,skill_2:0,skill_3:715,team_buff:0,fs_alt:0,fs_alt_hit1:641,fs_alt_hit2:641
-,60,rb
6700,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1656,force_strike:139,skill_1:2280,skill_2:0,skill_3:652,team_buff:0,fs_alt:0,fs_alt_hit1:657,fs_alt_hit2:657,fs_alt_hit3:657
5196,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1104,force_strike:216,skill_1:2117,skill_2:0,skill_3:605,team_buff:0,fs_alt:0,fs_alt_hit1:575,fs_alt_hit2:575
-,60,krb
7370,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1822,force_strike:153,skill_1:2508,skill_2:0,skill_3:717,team_buff:0,fs_alt:0,fs_alt_hit1:722,fs_alt_hit2:722,fs_alt_hit3:722
5716,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1215,force_strike:238,skill_1:2329,skill_2:0,skill_3:665,team_buff:0,fs_alt:0,fs_alt_hit1:633,fs_alt_hit2:633
-,60,db
6848,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1796,force_strike:151,skill_1:2150,skill_2:0,skill_3:614,team_buff:0,fs_alt:0,fs_alt_hit1:711,fs_alt_hit2:711,fs_alt_hit3:711
5219,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1191,force_strike:234,skill_1:1985,skill_2:0,skill_3:567,team_buff:0,fs_alt:0,fs_alt_hit1:620,fs_alt_hit2:620
-,60,kdb
7533,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1975,force_strike:166,skill_1:2365,skill_2:0,skill_3:675,team_buff:0,fs_alt:0,fs_alt_hit1:783,fs_alt_hit2:783,fs_alt_hit3:783
5741,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1310,force_strike:258,skill_1:2183,skill_2:0,skill_3:623,team_buff:0,fs_alt:0,fs_alt_hit1:682,fs_alt_hit2:682
-,60,rdb
7263,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1796,force_strike:151,skill_1:2472,skill_2:0,skill_3:706,team_buff:0,fs_alt:0,fs_alt_hit1:711,fs_alt_hit2:711,fs_alt_hit3:711
5602,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1191,force_strike:234,skill_1:2283,skill_2:0,skill_3:652,team_buff:0,fs_alt:0,fs_alt_hit1:620,fs_alt_hit2:620
-,60,krdb
7989,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1975,force_strike:166,skill_1:2719,skill_2:0,skill_3:777,team_buff:0,fs_alt:0,fs_alt_hit1:783,fs_alt_hit2:783,fs_alt_hit3:783
6162,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1310,force_strike:258,skill_1:2511,skill_2:0,skill_3:717,team_buff:0,fs_alt:0,fs_alt_hit1:682,fs_alt_hit2:682
-,120,_
5991,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1776,force_strike:70,skill_1:1734,skill_2:0,skill_3:575,team_buff:0,fs_alt:0,fs_alt_hit1:611,fs_alt_hit2:611,fs_alt_hit3:611
4575,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1229,force_strike:130,skill_1:1460,skill_2:0,skill_3:529,team_buff:0,fs_alt:0,fs_alt_hit1:612,fs_alt_hit2:612
-,120,k
6591,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1954,force_strike:77,skill_1:1907,skill_2:0,skill_3:633,team_buff:0,fs_alt:0,fs_alt_hit1:672,fs_alt_hit2:672,fs_alt_hit3:672
5033,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1352,force_strike:143,skill_1:1606,skill_2:0,skill_3:581,team_buff:0,fs_alt:0,fs_alt_hit1:674,fs_alt_hit2:674
-,120,r
6338,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1776,force_strike:70,skill_1:1994,skill_2:0,skill_3:662,team_buff:0,fs_alt:0,fs_alt_hit1:611,fs_alt_hit2:611,fs_alt_hit3:611
4873,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1229,force_strike:130,skill_1:1679,skill_2:0,skill_3:608,team_buff:0,fs_alt:0,fs_alt_hit1:612,fs_alt_hit2:612
-,120,kr
6972,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1954,force_strike:77,skill_1:2193,skill_2:0,skill_3:728,team_buff:0,fs_alt:0,fs_alt_hit1:672,fs_alt_hit2:672,fs_alt_hit3:672
5361,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1352,force_strike:143,skill_1:1847,skill_2:0,skill_3:669,team_buff:0,fs_alt:0,fs_alt_hit1:674,fs_alt_hit2:674
-,120,d
6494,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1926,force_strike:77,skill_1:1879,skill_2:0,skill_3:623,team_buff:0,fs_alt:0,fs_alt_hit1:662,fs_alt_hit2:662,fs_alt_hit3:662
4932,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1327,force_strike:141,skill_1:1573,skill_2:0,skill_3:569,team_buff:0,fs_alt:0,fs_alt_hit1:660,fs_alt_hit2:660
-,120,kd
7144,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:2118,force_strike:84,skill_1:2067,skill_2:0,skill_3:686,team_buff:0,fs_alt:0,fs_alt_hit1:728,fs_alt_hit2:728,fs_alt_hit3:728
5425,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1459,force_strike:155,skill_1:1730,skill_2:0,skill_3:626,team_buff:0,fs_alt:0,fs_alt_hit1:726,fs_alt_hit2:726
-,120,b
6278,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1604,force_strike:70,skill_1:1880,skill_2:0,skill_3:720,team_buff:0,fs_alt:0,fs_alt_hit1:667,fs_alt_hit2:667,fs_alt_hit3:667
4856,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1077,force_strike:152,skill_1:1839,skill_2:0,skill_3:528,team_buff:0,fs_alt:0,fs_alt_hit1:629,fs_alt_hit2:629
-,120,kb
6906,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1765,force_strike:77,skill_1:2068,skill_2:0,skill_3:792,team_buff:0,fs_alt:0,fs_alt_hit1:734,fs_alt_hit2:734,fs_alt_hit3:734
5341,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1184,force_strike:167,skill_1:2023,skill_2:0,skill_3:581,team_buff:0,fs_alt:0,fs_alt_hit1:692,fs_alt_hit2:692
-,120,rd
6870,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1926,force_strike:77,skill_1:2161,skill_2:0,skill_3:717,team_buff:0,fs_alt:0,fs_alt_hit1:662,fs_alt_hit2:662,fs_alt_hit3:662
5253,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1327,force_strike:141,skill_1:1809,skill_2:0,skill_3:655,team_buff:0,fs_alt:0,fs_alt_hit1:660,fs_alt_hit2:660
-,120,krd
7557,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:2118,force_strike:84,skill_1:2377,skill_2:0,skill_3:789,team_buff:0,fs_alt:0,fs_alt_hit1:728,fs_alt_hit2:728,fs_alt_hit3:728
5779,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1459,force_strike:155,skill_1:1990,skill_2:0,skill_3:720,team_buff:0,fs_alt:0,fs_alt_hit1:726,fs_alt_hit2:726
-,120,rb
6668,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1604,force_strike:70,skill_1:2162,skill_2:0,skill_3:828,team_buff:0,fs_alt:0,fs_alt_hit1:667,fs_alt_hit2:667,fs_alt_hit3:667
5211,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1077,force_strike:152,skill_1:2115,skill_2:0,skill_3:607,team_buff:0,fs_alt:0,fs_alt_hit1:629,fs_alt_hit2:629
-,120,krb
7335,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1765,force_strike:77,skill_1:2378,skill_2:0,skill_3:911,team_buff:0,fs_alt:0,fs_alt_hit1:734,fs_alt_hit2:734,fs_alt_hit3:734
5732,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1184,force_strike:167,skill_1:2326,skill_2:0,skill_3:668,team_buff:0,fs_alt:0,fs_alt_hit1:692,fs_alt_hit2:692
-,120,db
6803,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1738,force_strike:77,skill_1:2038,skill_2:0,skill_3:780,team_buff:0,fs_alt:0,fs_alt_hit1:723,fs_alt_hit2:723,fs_alt_hit3:723
5235,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1161,force_strike:165,skill_1:1983,skill_2:0,skill_3:569,team_buff:0,fs_alt:0,fs_alt_hit1:678,fs_alt_hit2:678
-,120,kdb
7483,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1912,force_strike:84,skill_1:2242,skill_2:0,skill_3:858,team_buff:0,fs_alt:0,fs_alt_hit1:795,fs_alt_hit2:795,fs_alt_hit3:795
5759,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1277,force_strike:181,skill_1:2181,skill_2:0,skill_3:626,team_buff:0,fs_alt:0,fs_alt_hit1:745,fs_alt_hit2:745
-,120,rdb
7226,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1738,force_strike:77,skill_1:2343,skill_2:0,skill_3:897,team_buff:0,fs_alt:0,fs_alt_hit1:723,fs_alt_hit2:723,fs_alt_hit3:723
5618,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1161,force_strike:165,skill_1:2281,skill_2:0,skill_3:654,team_buff:0,fs_alt:0,fs_alt_hit1:678,fs_alt_hit2:678
-,120,krdb
7948,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1912,force_strike:84,skill_1:2578,skill_2:0,skill_3:986,team_buff:0,fs_alt:0,fs_alt_hit1:795,fs_alt_hit2:795,fs_alt_hit3:795
6180,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1277,force_strike:181,skill_1:2509,skill_2:0,skill_3:720,team_buff:0,fs_alt:0,fs_alt_hit1:745,fs_alt_hit2:745
-,180,_
6113,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1761,force_strike:47,skill_1:1740,skill_2:0,skill_3:672,team_buff:0,fs_alt:0,fs_alt_hit1:630,fs_alt_hit2:630,fs_alt_hit3:630
4613,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1216,force_strike:115,skill_1:1417,skill_2:0,skill_3:616,team_buff:0,fs_alt:0,fs_alt_hit1:623,fs_alt_hit2:623
-,180,k
6725,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1937,force_strike:51,skill_1:1914,skill_2:0,skill_3:739,team_buff:0,fs_alt:0,fs_alt_hit1:693,fs_alt_hit2:693,fs_alt_hit3:693
5074,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1338,force_strike:127,skill_1:1559,skill_2:0,skill_3:678,team_buff:0,fs_alt:0,fs_alt_hit1:685,fs_alt_hit2:685
-,180,r
6475,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1761,force_strike:47,skill_1:2001,skill_2:0,skill_3:773,team_buff:0,fs_alt:0,fs_alt_hit1:630,fs_alt_hit2:630,fs_alt_hit3:630
4918,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1216,force_strike:115,skill_1:1630,skill_2:0,skill_3:708,team_buff:0,fs_alt:0,fs_alt_hit1:623,fs_alt_hit2:623
-,180,kr
7123,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1937,force_strike:51,skill_1:2201,skill_2:0,skill_3:850,team_buff:0,fs_alt:0,fs_alt_hit1:693,fs_alt_hit2:693,fs_alt_hit3:693
5410,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1338,force_strike:127,skill_1:1793,skill_2:0,skill_3:779,team_buff:0,fs_alt:0,fs_alt_hit1:685,fs_alt_hit2:685
-,180,d
6625,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1909,force_strike:51,skill_1:1885,skill_2:0,skill_3:728,team_buff:0,fs_alt:0,fs_alt_hit1:683,fs_alt_hit2:683,fs_alt_hit3:683
4972,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1312,force_strike:125,skill_1:1527,skill_2:0,skill_3:664,team_buff:0,fs_alt:0,fs_alt_hit1:671,fs_alt_hit2:671
-,180,kd
7288,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:2100,force_strike:56,skill_1:2074,skill_2:0,skill_3:801,team_buff:0,fs_alt:0,fs_alt_hit1:751,fs_alt_hit2:751,fs_alt_hit3:751
5469,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1443,force_strike:138,skill_1:1680,skill_2:0,skill_3:730,team_buff:0,fs_alt:0,fs_alt_hit1:738,fs_alt_hit2:738
-,180,b
6329,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1604,force_strike:47,skill_1:1834,skill_2:0,skill_3:767,team_buff:0,fs_alt:0,fs_alt_hit1:691,fs_alt_hit2:691,fs_alt_hit3:691
4907,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1048,force_strike:130,skill_1:1845,skill_2:0,skill_3:615,team_buff:0,fs_alt:0,fs_alt_hit1:633,fs_alt_hit2:633
-,180,kb
6962,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1765,force_strike:51,skill_1:2018,skill_2:0,skill_3:844,team_buff:0,fs_alt:0,fs_alt_hit1:760,fs_alt_hit2:760,fs_alt_hit3:760
5398,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1153,force_strike:143,skill_1:2030,skill_2:0,skill_3:677,team_buff:0,fs_alt:0,fs_alt_hit1:697,fs_alt_hit2:697
-,180,rd
7017,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1909,force_strike:51,skill_1:2168,skill_2:0,skill_3:838,team_buff:0,fs_alt:0,fs_alt_hit1:683,fs_alt_hit2:683,fs_alt_hit3:683
5301,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1312,force_strike:125,skill_1:1756,skill_2:0,skill_3:763,team_buff:0,fs_alt:0,fs_alt_hit1:671,fs_alt_hit2:671
-,180,krd
7719,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:2100,force_strike:56,skill_1:2385,skill_2:0,skill_3:921,team_buff:0,fs_alt:0,fs_alt_hit1:751,fs_alt_hit2:751,fs_alt_hit3:751
