-,60,_
9909,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2870,force_strike:0,skill_1:3595,skill_2:1642,skill_3:765,team_buff:0,s1_burn:750,s2_burn:284
6788,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2202,force_strike:0,skill_1:2776,skill_2:1249,skill_3:559,team_buff:0,s1_burn:0,s2_burn:0
-,60,kb
9909,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2870,force_strike:0,skill_1:3595,skill_2:1642,skill_3:765,team_buff:0,s1_burn:750,s2_burn:284
6788,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2202,force_strike:0,skill_1:2776,skill_2:1249,skill_3:559,team_buff:0,s1_burn:0,s2_burn:0
-,60,rd
11682,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:3058,force_strike:0,skill_1:4405,skill_2:2012,skill_3:937,team_buff:0,s1_burn:919,s2_burn:348
7991,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2354,force_strike:0,skill_1:3413,skill_2:1535,skill_3:688,team_buff:0,s1_burn:0,s2_burn:0
-,60,krd
11682,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:3058,force_strike:0,skill_1:4405,skill_2:2012,skill_3:937,team_buff:0,s1_burn:919,s2_burn:348
7991,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2354,force_strike:0,skill_1:3413,skill_2:1535,skill_3:688,team_buff:0,s1_burn:0,s2_burn:0
-,60,rb
10965,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2870,force_strike:0,skill_1:4135,skill_2:1889,skill_3:880,team_buff:0,s1_burn:863,s2_burn:327
7475,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2202,force_strike:0,skill_1:3192,skill_2:1436,skill_3:643,team_buff:0,s1_burn:0,s2_burn:0
-,60,krb
10965,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2870,force_strike:0,skill_1:4135,skill_2:1889,skill_3:880,team_buff:0,s1_burn:863,s2_burn:327
7475,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2202,force_strike:0,skill_1:3192,skill_2:1436,skill_3:643,team_buff:0,s1_burn:0,s2_burn:0
-,60,db
10557,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:3058,force_strike:0,skill_1:3830,skill_2:1750,skill_3:815,team_buff:0,s1_burn:799,s2_burn:302
7256,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2354,force_strike:0,skill_1:2968,skill_2:1335,skill_3:598,team_buff:0,s1_burn:0,s2_burn:0
-,60,kdb
10557,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:3058,force_strike:0,skill_1:3830,skill_2:1750,skill_3:815,team_buff:0,s1_burn:799,s2_burn:302
7256,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2354,force_strike:0,skill_1:2968,skill_2:1335,skill_3:598,team_buff:0,s1_burn:0,s2_burn:0
-,60,rdb
11682,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:3058,force_strike:0,skill_1:4405,skill_2:2012,skill_3:937,team_buff:0,s1_burn:919,s2_burn:348
7991,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2354,force_strike:0,skill_1:3413,skill_2:1535,skill_3:688,team_buff:0,s1_burn:0,s2_burn:0
-,60,krdb
11682,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:3058,force_strike:0,skill_1:4405,skill_2:2012,skill_3:937,team_buff:0,s1_burn:919,s2_burn:348
7991,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2354,force_strike:0,skill_1:3413,skill_2:1535,skill_3:688,team_buff:0,s1_burn:0,s2_burn:0
-,120,_
10030,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:3602,skill_2:1600,skill_3:1127,team_buff:0,s1_burn:656,s2_burn:281
7059,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:2806,skill_2:1262,skill_3:848,team_buff:0,s1_burn:0,s2_burn:0
-,120,k
10030,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:3602,skill_2:1600,skill_3:1127,team_buff:0,s1_burn:656,s2_burn:281
7059,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:2806,skill_2:1262,skill_3:848,team_buff:0,s1_burn:0,s2_burn:0
-,120,r
11121,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:4143,skill_2:1840,skill_3:1296,team_buff:0,s1_burn:754,s2_burn:323
7797,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:3228,skill_2:1452,skill_3:976,team_buff:0,s1_burn:0,s2_burn:0
-,120,kr
11121,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:4143,skill_2:1840,skill_3:1296,team_buff:0,s1_burn:754,s2_burn:323
7797,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:3228,skill_2:1452,skill_3:976,team_buff:0,s1_burn:0,s2_burn:0
-,120,d
10687,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:3838,skill_2:1704,skill_3:1201,team_buff:0,s1_burn:699,s2_burn:300
7547,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3000,skill_2:1349,skill_3:907,team_buff:0,s1_burn:0,s2_burn:0
-,120,kd
10687,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:3838,skill_2:1704,skill_3:1201,team_buff:0,s1_burn:699,s2_burn:300
7547,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3000,skill_2:1349,skill_3:907,team_buff:0,s1_burn:0,s2_burn:0
-,120,b
10030,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:3602,skill_2:1600,skill_3:1127,team_buff:0,s1_burn:656,s2_burn:281
7059,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:2806,skill_2:1262,skill_3:848,team_buff:0,s1_burn:0,s2_burn:0
-,120,kb
10030,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:3602,skill_2:1600,skill_3:1127,team_buff:0,s1_burn:656,s2_burn:281
7059,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:2806,skill_2:1262,skill_3:848,team_buff:0,s1_burn:0,s2_burn:0
-,120,rd
11848,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:4414,skill_2:1960,skill_3:1381,team_buff:0,s1_burn:803,s2_burn:345
8335,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3450,skill_2:1552,skill_3:1043,team_buff:0,s1_burn:0,s2_burn:0
-,120,krd
11848,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:4414,skill_2:1960,skill_3:1381,team_buff:0,s1_burn:803,s2_burn:345
8335,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3450,skill_2:1552,skill_3:1043,team_buff:0,s1_burn:0,s2_burn:0
-,120,rb
11121,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:4143,skill_2:1840,skill_3:1296,team_buff:0,s1_burn:754,s2_burn:323
7797,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:3228,skill_2:1452,skill_3:976,team_buff:0,s1_burn:0,s2_burn:0
-,120,krb
11121,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2762,force_strike:0,skill_1:4143,skill_2:1840,skill_3:1296,team_buff:0,s1_burn:754,s2_burn:323
7797,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2141,force_strike:0,skill_1:3228,skill_2:1452,skill_3:976,team_buff:0,s1_burn:0,s2_burn:0
-,120,db
10687,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:3838,skill_2:1704,skill_3:1201,team_buff:0,s1_burn:699,s2_burn:300
7547,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3000,skill_2:1349,skill_3:907,team_buff:0,s1_burn:0,s2_burn:0
-,120,kdb
10687,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:3838,skill_2:1704,skill_3:1201,team_buff:0,s1_burn:699,s2_burn:300
7547,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3000,skill_2:1349,skill_3:907,team_buff:0,s1_burn:0,s2_burn:0
-,120,rdb
11848,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:4414,skill_2:1960,skill_3:1381,team_buff:0,s1_burn:803,s2_burn:345
8335,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3450,skill_2:1552,skill_3:1043,team_buff:0,s1_burn:0,s2_burn:0
-,120,krdb
11848,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2943,force_strike:0,skill_1:4414,skill_2:1960,skill_3:1381,team_buff:0,s1_burn:803,s2_burn:345
8335,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2289,force_strike:0,skill_1:3450,skill_2:1552,skill_3:1043,team_buff:0,s1_burn:0,s2_burn:0
-,180,_
9480,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:3520,skill_2:1541,skill_3:994,team_buff:0,s1_burn:516,s2_burn:229
7018,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:2832,skill_2:1274,skill_3:761,team_buff:0,s1_burn:0,s2_burn:0
-,180,k
9480,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:3520,skill_2:1541,skill_3:994,team_buff:0,s1_burn:516,s2_burn:229
7018,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:2832,skill_2:1274,skill_3:761,team_buff:0,s1_burn:0,s2_burn:0
-,180,r
10500,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:4049,skill_2:1773,skill_3:1143,team_buff:0,s1_burn:593,s2_burn:263
7749,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:3257,skill_2:1465,skill_3:875,team_buff:0,s1_burn:0,s2_burn:0
-,180,kr
10500,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:4049,skill_2:1773,skill_3:1143,team_buff:0,s1_burn:593,s2_burn:263
7749,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:3257,skill_2:1465,skill_3:875,team_buff:0,s1_burn:0,s2_burn:0
-,180,d
10100,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:3751,skill_2:1642,skill_3:1059,team_buff:0,s1_burn:549,s2_burn:244
7503,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3028,skill_2:1362,skill_3:814,team_buff:0,s1_burn:0,s2_burn:0
-,180,kd
10100,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:3751,skill_2:1642,skill_3:1059,team_buff:0,s1_burn:549,s2_burn:244
7503,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3028,skill_2:1362,skill_3:814,team_buff:0,s1_burn:0,s2_burn:0
-,180,b
9480,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:3520,skill_2:1541,skill_3:994,team_buff:0,s1_burn:516,s2_burn:229
7018,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:2832,skill_2:1274,skill_3:761,team_buff:0,s1_burn:0,s2_burn:0
-,180,kb
9480,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:3520,skill_2:1541,skill_3:994,team_buff:0,s1_burn:516,s2_burn:229
7018,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:2832,skill_2:1274,skill_3:761,team_buff:0,s1_burn:0,s2_burn:0
-,180,rd
11187,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:4313,skill_2:1889,skill_3:1218,team_buff:0,s1_burn:632,s2_burn:280
8283,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3482,skill_2:1566,skill_3:936,team_buff:0,s1_burn:0,s2_burn:0
-,180,krd
11187,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:4313,skill_2:1889,skill_3:1218,team_buff:0,s1_burn:632,s2_burn:280
8283,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3482,skill_2:1566,skill_3:936,team_buff:0,s1_burn:0,s2_burn:0
-,180,rb
10500,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:4049,skill_2:1773,skill_3:1143,team_buff:0,s1_burn:593,s2_burn:263
7749,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:3257,skill_2:1465,skill_3:875,team_buff:0,s1_burn:0,s2_burn:0
-,180,krb
10500,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2678,force_strike:0,skill_1:4049,skill_2:1773,skill_3:1143,team_buff:0,s1_burn:593,s2_burn:263
7749,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2149,force_strike:0,skill_1:3257,skill_2:1465,skill_3:875,team_buff:0,s1_burn:0,s2_burn:0
-,180,db
10100,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:3751,skill_2:1642,skill_3:1059,team_buff:0,s1_burn:549,s2_burn:244
7503,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3028,skill_2:1362,skill_3:814,team_buff:0,s1_burn:0,s2_burn:0
-,180,kdb
10100,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:3751,skill_2:1642,skill_3:1059,team_buff:0,s1_burn:549,s2_burn:244
7503,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3028,skill_2:1362,skill_3:814,team_buff:0,s1_burn:0,s2_burn:0
-,180,rdb
11187,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:4313,skill_2:1889,skill_3:1218,team_buff:0,s1_burn:632,s2_burn:280
8283,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3482,skill_2:1566,skill_3:936,team_buff:0,s1_burn:0,s2_burn:0
-,180,krdb
11187,Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],<hp70 & 0 resist>,,attack:2853,force_strike:0,skill_1:4313,skill_2:1889,skill_3:1218,team_buff:0,s1_burn:632,s2_burn:280
8283,_c_Aoi,3*,flame,blade,5007,[Resounding_Rendition+Elegant_Escort][Sakuya],!<hp70 & 0 resist>,,attack:2298,force_strike:0,skill_1:3482,skill_2:1566,skill_3:936,team_buff:0,s1_burn:0,s2_burn:0
