-,60,_
5150,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2289,force_strike:0,skill_1:2353,skill_2:0,skill_3:507,team_buff:0
-,60,rdb
5815,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2427,force_strike:0,skill_1:2499,skill_2:0,skill_3:519,team_buff:0,team_energy:153,s1_energized:214
4682,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2081,force_strike:0,skill_1:2139,skill_2:0,skill_3:461,team_buff:0
-,60,krdb
6396,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2670,force_strike:0,skill_1:2749,skill_2:0,skill_3:571,team_buff:0,team_energy:169,s1_energized:236
5150,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2289,force_strike:0,skill_1:2353,skill_2:0,skill_3:507,team_buff:0
-,120,_
5777,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2524,force_strike:0,skill_1:1778,skill_2:0,skill_3:1070,team_buff:0,team_energy:100,s1_energized:302
4511,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2094,force_strike:0,skill_1:1465,skill_2:0,skill_3:951,team_buff:0
-,120,k
6354,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2777,force_strike:0,skill_1:1956,skill_2:0,skill_3:1177,team_buff:0,team_energy:110,s1_energized:332
4962,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2303,force_strike:0,skill_1:1611,skill_2:0,skill_3:1047,team_buff:0
-,120,r
5777,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2524,force_strike:0,skill_1:1778,skill_2:0,skill_3:1070,team_buff:0,team_energy:100,s1_energized:302
4511,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2094,force_strike:0,skill_1:1465,skill_2:0,skill_3:951,team_buff:0
-,120,kr
6354,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2777,force_strike:0,skill_1:1956,skill_2:0,skill_3:1177,team_buff:0,team_energy:110,s1_energized:332
4962,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2303,force_strike:0,skill_1:1611,skill_2:0,skill_3:1047,team_buff:0
-,120,d
6175,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2699,force_strike:0,skill_1:1901,skill_2:0,skill_3:1144,team_buff:0,team_energy:107,s1_energized:322
4822,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2238,force_strike:0,skill_1:1566,skill_2:0,skill_3:1017,team_buff:0
-,120,kd
6793,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2969,force_strike:0,skill_1:2091,skill_2:0,skill_3:1259,team_buff:0,team_energy:118,s1_energized:355
5304,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2462,force_strike:0,skill_1:1722,skill_2:0,skill_3:1119,team_buff:0
-,120,b
5910,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2232,force_strike:0,skill_1:2586,skill_2:0,skill_3:731,team_buff:0,team_energy:158,s1_energized:201
4784,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:1912,force_strike:0,skill_1:2221,skill_2:0,skill_3:650,team_buff:0
-,120,kb
6501,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2456,force_strike:0,skill_1:2844,skill_2:0,skill_3:804,team_buff:0,team_energy:173,s1_energized:221
5263,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2104,force_strike:0,skill_1:2443,skill_2:0,skill_3:715,team_buff:0
-,120,rd
6175,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2699,force_strike:0,skill_1:1901,skill_2:0,skill_3:1144,team_buff:0,team_energy:107,s1_energized:322
4822,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2238,force_strike:0,skill_1:1566,skill_2:0,skill_3:1017,team_buff:0
-,120,krd
6793,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2969,force_strike:0,skill_1:2091,skill_2:0,skill_3:1259,team_buff:0,team_energy:118,s1_energized:355
5304,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2462,force_strike:0,skill_1:1722,skill_2:0,skill_3:1119,team_buff:0
-,120,rb
5910,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2232,force_strike:0,skill_1:2586,skill_2:0,skill_3:731,team_buff:0,team_energy:158,s1_energized:201
4784,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:1912,force_strike:0,skill_1:2221,skill_2:0,skill_3:650,team_buff:0
-,120,krb
6501,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2456,force_strike:0,skill_1:2844,skill_2:0,skill_3:804,team_buff:0,team_energy:173,s1_energized:221
5263,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2104,force_strike:0,skill_1:2443,skill_2:0,skill_3:715,team_buff:0
-,120,db
6318,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2386,force_strike:0,skill_1:2764,skill_2:0,skill_3:782,team_buff:0,team_energy:169,s1_energized:215
5115,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2044,force_strike:0,skill_1:2375,skill_2:0,skill_3:695,team_buff:0
-,120,kdb
6950,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2625,force_strike:0,skill_1:3041,skill_2:0,skill_3:860,team_buff:0,team_energy:186,s1_energized:237
5626,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2249,force_strike:0,skill_1:2612,skill_2:0,skill_3:764,team_buff:0
-,120,rdb
6318,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2386,force_strike:0,skill_1:2764,skill_2:0,skill_3:782,team_buff:0,team_energy:169,s1_energized:215
5115,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2044,force_strike:0,skill_1:2375,skill_2:0,skill_3:695,team_buff:0
-,120,krdb
6950,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2625,force_strike:0,skill_1:3041,skill_2:0,skill_3:860,team_buff:0,team_energy:186,s1_energized:237
5626,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2249,force_strike:0,skill_1:2612,skill_2:0,skill_3:764,team_buff:0
-,180,_
5938,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2527,force_strike:0,skill_1:1890,skill_2:0,skill_3:1077,team_buff:0,team_energy:105,s1_energized:337
4587,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2078,force_strike:0,skill_1:1551,skill_2:0,skill_3:957,team_buff:0
-,180,k
6532,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2780,force_strike:0,skill_1:2079,skill_2:0,skill_3:1184,team_buff:0,team_energy:115,s1_energized:371
5046,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2286,force_strike:0,skill_1:1706,skill_2:0,skill_3:1053,team_buff:0
-,180,r
5938,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2527,force_strike:0,skill_1:1890,skill_2:0,skill_3:1077,team_buff:0,team_energy:105,s1_energized:337
4587,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2078,force_strike:0,skill_1:1551,skill_2:0,skill_3:957,team_buff:0
-,180,kr
6532,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2780,force_strike:0,skill_1:2079,skill_2:0,skill_3:1184,team_buff:0,team_energy:115,s1_energized:371
5046,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2286,force_strike:0,skill_1:1706,skill_2:0,skill_3:1053,team_buff:0
-,180,d
6348,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2701,force_strike:0,skill_1:2021,skill_2:0,skill_3:1151,team_buff:0,team_energy:112,s1_energized:360
4904,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2222,force_strike:0,skill_1:1658,skill_2:0,skill_3:1023,team_buff:0
-,180,kd
6983,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2972,force_strike:0,skill_1:2223,skill_2:0,skill_3:1266,team_buff:0,team_energy:124,s1_energized:397
5394,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2444,force_strike:0,skill_1:1824,skill_2:0,skill_3:1125,team_buff:0
-,180,b
5877,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2249,force_strike:0,skill_1:2553,skill_2:0,skill_3:651,team_buff:0,team_energy:153,s1_energized:269
4649,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:1903,force_strike:0,skill_1:2166,skill_2:0,skill_3:578,team_buff:0
-,180,kb
6464,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2474,force_strike:0,skill_1:2809,skill_2:0,skill_3:716,team_buff:0,team_energy:168,s1_energized:296
5114,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2093,force_strike:0,skill_1:2383,skill_2:0,skill_3:636,team_buff:0
-,180,rd
6348,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2701,force_strike:0,skill_1:2021,skill_2:0,skill_3:1151,team_buff:0,team_energy:112,s1_energized:360
4904,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2222,force_strike:0,skill_1:1658,skill_2:0,skill_3:1023,team_buff:0
-,180,krd
6983,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2972,force_strike:0,skill_1:2223,skill_2:0,skill_3:1266,team_buff:0,team_energy:124,s1_energized:397
5394,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2444,force_strike:0,skill_1:1824,skill_2:0,skill_3:1125,team_buff:0
-,180,rb
5877,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2249,force_strike:0,skill_1:2553,skill_2:0,skill_3:651,team_buff:0,team_energy:153,s1_energized:269
4649,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:1903,force_strike:0,skill_1:2166,skill_2:0,skill_3:578,team_buff:0
-,180,krb
6464,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2474,force_strike:0,skill_1:2809,skill_2:0,skill_3:716,team_buff:0,team_energy:168,s1_energized:296
5114,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2093,force_strike:0,skill_1:2383,skill_2:0,skill_3:636,team_buff:0
-,180,db
6283,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2404,force_strike:0,skill_1:2730,skill_2:0,skill_3:696,team_buff:0,team_energy:164,s1_energized:288
4970,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2034,force_strike:0,skill_1:2316,skill_2:0,skill_3:618,team_buff:0
-,180,kdb
6911,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2644,force_strike:0,skill_1:3003,skill_2:0,skill_3:765,team_buff:0,team_energy:180,s1_energized:316
5467,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2238,force_strike:0,skill_1:2548,skill_2:0,skill_3:680,team_buff:0
-,180,rdb
6283,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2404,force_strike:0,skill_1:2730,skill_2:0,skill_3:696,team_buff:0,team_energy:164,s1_energized:288
4970,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2034,force_strike:0,skill_1:2316,skill_2:0,skill_3:618,team_buff:0
-,180,krdb
6911,Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],<energy & hit15>,,attack:2644,force_strike:0,skill_1:3003,skill_2:0,skill_3:765,team_buff:0,team_energy:180,s1_energized:316
5467,_c_Lucretia,5*,light,wand,5458,[Candy_Couriers+Flash_of_Genius][Cupid],!<energy & hit15>,,attack:2238,force_strike:0,skill_1:2548,skill_2:0,skill_3:680,team_buff:0
