-,60,_
10539,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2291,force_strike:1046,skill_1:3810,skill_2:0,skill_3:1338,team_buff:0,team_energy:215,s1_boost:1035,s1_boost_energized:369,s1_energized:433
5921,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2510,force_strike:1143,skill_1:1649,skill_2:0,skill_3:619,team_buff:0
-,120,krdb
11593,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2520,force_strike:1150,skill_1:4191,skill_2:0,skill_3:1472,team_buff:0,team_energy:236,s1_boost:1138,s1_boost_energized:406,s1_energized:476
6514,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2761,force_strike:1257,skill_1:1813,skill_2:0,skill_3:681,team_buff:0
-,180,_
8626,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2045,force_strike:937,skill_1:2891,skill_2:0,skill_3:1058,team_buff:0,team_energy:183,s1_boost:801,s1_boost_energized:308,s1_energized:401
5023,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2263,force_strike:1041,skill_1:1212,skill_2:0,skill_3:505,team_buff:0
-,180,k
9489,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2250,force_strike:1031,skill_1:3180,skill_2:0,skill_3:1164,team_buff:0,team_energy:201,s1_boost:881,s1_boost_energized:339,s1_energized:441
5525,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2490,force_strike:1145,skill_1:1333,skill_2:0,skill_3:556,team_buff:0
-,180,r
9473,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2045,force_strike:937,skill_1:3324,skill_2:0,skill_3:1217,team_buff:0,team_energy:210,s1_boost:921,s1_boost_energized:354,s1_energized:461
5281,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2263,force_strike:1041,skill_1:1394,skill_2:0,skill_3:581,team_buff:0
-,180,kr
10420,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2250,force_strike:1031,skill_1:3657,skill_2:0,skill_3:1338,team_buff:0,team_energy:231,s1_boost:1014,s1_boost_energized:390,s1_energized:507
5809,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2490,force_strike:1145,skill_1:1533,skill_2:0,skill_3:639,team_buff:0
-,180,d
9206,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2183,force_strike:1000,skill_1:3085,skill_2:0,skill_3:1130,team_buff:0,team_energy:196,s1_boost:854,s1_boost_energized:328,s1_energized:427
5370,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2420,force_strike:1113,skill_1:1296,skill_2:0,skill_3:540,team_buff:0
-,180,kd
10126,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2402,force_strike:1100,skill_1:3393,skill_2:0,skill_3:1243,team_buff:0,team_energy:215,s1_boost:939,s1_boost_energized:361,s1_energized:470
5907,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2662,force_strike:1224,skill_1:1425,skill_2:0,skill_3:594,team_buff:0
-,180,b
9260,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2108,force_strike:966,skill_1:3208,skill_2:0,skill_3:1174,team_buff:0,team_energy:183,s1_boost:889,s1_boost_energized:317,s1_energized:412
5317,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2335,force_strike:1074,skill_1:1346,skill_2:0,skill_3:561,team_buff:0
-,180,kb
10187,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2319,force_strike:1062,skill_1:3529,skill_2:0,skill_3:1292,team_buff:0,team_energy:201,s1_boost:978,s1_boost_energized:349,s1_energized:454
5849,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2568,force_strike:1181,skill_1:1481,skill_2:0,skill_3:618,team_buff:0
-,180,rd
10109,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2183,force_strike:1000,skill_1:3547,skill_2:0,skill_3:1299,team_buff:0,team_energy:225,s1_boost:982,s1_boost_energized:377,s1_energized:491
5645,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2420,force_strike:1113,skill_1:1490,skill_2:0,skill_3:621,team_buff:0
-,180,krd
11120,Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2402,force_strike:1100,skill_1:3902,skill_2:0,skill_3:1429,team_buff:0,team_energy:248,s1_boost:1080,s1_boost_energized:415,s1_energized:540
6210,_c_Yaten,5*,shadow,sword,3721,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2662,force_strike:1224,skill_1:1639,skill_2:0,skill_3:684,team_buff:0
-,180,rb
10188,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2108,force_strike:966,skill_1:3689,skill_2:0,skill_3:1351,team_buff:0,team_energy:210,s1_boost:1022,s1_boost_energized:365,s1_energized:474
5604,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2335,force_strike:1074,skill_1:1548,skill_2:0,skill_3:646,team_buff:0
-,180,krb
11207,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2319,force_strike:1062,skill_1:4058,skill_2:0,skill_3:1486,team_buff:0,team_energy:231,s1_boost:1124,s1_boost_energized:401,s1_energized:522
6164,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2568,force_strike:1181,skill_1:1703,skill_2:0,skill_3:710,team_buff:0
-,180,db
9862,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2246,force_strike:1029,skill_1:3416,skill_2:0,skill_3:1251,team_buff:0,team_energy:196,s1_boost:945,s1_boost_energized:337,s1_energized:439
5672,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2490,force_strike:1145,skill_1:1436,skill_2:0,skill_3:599,team_buff:0
-,180,kdb
10849,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2470,force_strike:1132,skill_1:3758,skill_2:0,skill_3:1377,team_buff:0,team_energy:215,s1_boost:1040,s1_boost_energized:371,s1_energized:483
6240,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2739,force_strike:1260,skill_1:1580,skill_2:0,skill_3:659,team_buff:0
-,180,rdb
10851,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2246,force_strike:1029,skill_1:3929,skill_2:0,skill_3:1439,team_buff:0,team_energy:225,s1_boost:1087,s1_boost_energized:388,s1_energized:504
5978,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2490,force_strike:1145,skill_1:1652,skill_2:0,skill_3:689,team_buff:0
-,180,krdb
11936,Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<energy & no shapeshift & hp70>,,attack:2470,force_strike:1132,skill_1:4322,skill_2:0,skill_3:1583,team_buff:0,team_energy:248,s1_boost:1196,s1_boost_energized:427,s1_energized:555
6576,_c_Yaten,5*,shadow,sword,3710,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<energy & no shapeshift & hp70>,,attack:2739,force_strike:1260,skill_1:1817,skill_2:0,skill_3:758,team_buff:0
