-,60,_
14660,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1746,force_strike:1467,skill_1:601,skill_2:539,skill_3:935,team_buff:3201,s2_reflect:403,fs_boost:121,fs_poison:3372,s2_poison:2270
5753,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1660,force_strike:1513,skill_1:252,skill_2:215,skill_3:372,team_buff:1688,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,60,rb
13378,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1526,force_strike:1319,skill_1:545,skill_2:489,skill_3:848,team_buff:3051,s2_reflect:366,fs_boost:110,fs_poison:3060,s2_poison:2060
5289,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1487,force_strike:1377,skill_1:229,skill_2:195,skill_3:339,team_buff:1613,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,60,krb
14716,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1678,force_strike:1451,skill_1:600,skill_2:538,skill_3:933,team_buff:3356,s2_reflect:402,fs_boost:121,fs_poison:3366,s2_poison:2267
5818,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1635,force_strike:1515,skill_1:252,skill_2:215,skill_3:373,team_buff:1775,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,60,db
12638,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1526,force_strike:1319,skill_1:474,skill_2:425,skill_3:738,team_buff:2825,s2_reflect:366,fs_boost:110,fs_poison:3060,s2_poison:1792
5070,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1487,force_strike:1377,skill_1:199,skill_2:170,skill_3:295,team_buff:1494,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,60,kdb
13901,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1678,force_strike:1451,skill_1:522,skill_2:468,skill_3:812,team_buff:3107,s2_reflect:402,fs_boost:121,fs_poison:3366,s2_poison:1971
5577,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1635,force_strike:1515,skill_1:219,skill_2:187,skill_3:324,team_buff:1643,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,60,rdb
13378,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1526,force_strike:1319,skill_1:545,skill_2:489,skill_3:848,team_buff:3051,s2_reflect:366,fs_boost:110,fs_poison:3060,s2_poison:2060
5289,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1487,force_strike:1377,skill_1:229,skill_2:195,skill_3:339,team_buff:1613,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,60,krdb
14716,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 73% poison uptime,attack:1678,force_strike:1451,skill_1:600,skill_2:538,skill_3:933,team_buff:3356,s2_reflect:402,fs_boost:121,fs_poison:3366,s2_poison:2267
5818,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1635,force_strike:1515,skill_1:252,skill_2:215,skill_3:373,team_buff:1775,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,120,_
14124,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1687,force_strike:1144,skill_1:486,skill_2:489,skill_3:737,team_buff:2845,s2_reflect:365,fs_boost:109,fs_poison:4089,s2_poison:2169
5068,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1474,force_strike:1453,skill_1:200,skill_2:170,skill_3:295,team_buff:1426,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,k
15536,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1856,force_strike:1258,skill_1:535,skill_2:538,skill_3:811,team_buff:3129,s2_reflect:402,fs_boost:120,fs_poison:4498,s2_poison:2386
5574,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1621,force_strike:1599,skill_1:220,skill_2:187,skill_3:325,team_buff:1569,s2_reflect:0,fs_boost:51,fs_poison:0,s2_poison:0
-,120,r
14934,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1687,force_strike:1144,skill_1:559,skill_2:562,skill_3:847,team_buff:3072,s2_reflect:365,fs_boost:109,fs_poison:4089,s2_poison:2495
5282,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1474,force_strike:1453,skill_1:230,skill_2:196,skill_3:340,team_buff:1540,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,kr
16427,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1856,force_strike:1258,skill_1:615,skill_2:618,skill_3:932,team_buff:3379,s2_reflect:402,fs_boost:120,fs_poison:4498,s2_poison:2744
5810,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1621,force_strike:1599,skill_1:253,skill_2:215,skill_3:374,team_buff:1694,s2_reflect:0,fs_boost:51,fs_poison:0,s2_poison:0
-,120,d
14124,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1687,force_strike:1144,skill_1:486,skill_2:489,skill_3:737,team_buff:2845,s2_reflect:365,fs_boost:109,fs_poison:4089,s2_poison:2169
5068,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1474,force_strike:1453,skill_1:200,skill_2:170,skill_3:295,team_buff:1426,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,kd
15536,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1856,force_strike:1258,skill_1:535,skill_2:538,skill_3:811,team_buff:3129,s2_reflect:402,fs_boost:120,fs_poison:4498,s2_poison:2386
5574,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1621,force_strike:1599,skill_1:220,skill_2:187,skill_3:325,team_buff:1569,s2_reflect:0,fs_boost:51,fs_poison:0,s2_poison:0
-,120,b
14366,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1517,force_strike:1259,skill_1:486,skill_2:509,skill_3:884,team_buff:2984,s2_reflect:365,fs_boost:112,fs_poison:4140,s2_poison:2105
5106,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1449,force_strike:1447,skill_1:200,skill_2:170,skill_3:295,team_buff:1496,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,kb
15803,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1669,force_strike:1385,skill_1:534,skill_2:560,skill_3:972,team_buff:3283,s2_reflect:401,fs_boost:123,fs_poison:4555,s2_poison:2315
5616,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1594,force_strike:1592,skill_1:220,skill_2:187,skill_3:325,team_buff:1646,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,120,rd
14934,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1687,force_strike:1144,skill_1:559,skill_2:562,skill_3:847,team_buff:3072,s2_reflect:365,fs_boost:109,fs_poison:4089,s2_poison:2495
5282,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1474,force_strike:1453,skill_1:230,skill_2:196,skill_3:340,team_buff:1540,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,krd
16427,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1856,force_strike:1258,skill_1:615,skill_2:618,skill_3:932,team_buff:3379,s2_reflect:402,fs_boost:120,fs_poison:4498,s2_poison:2744
5810,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1621,force_strike:1599,skill_1:253,skill_2:215,skill_3:374,team_buff:1694,s2_reflect:0,fs_boost:51,fs_poison:0,s2_poison:0
-,120,rb
15203,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1517,force_strike:1259,skill_1:559,skill_2:586,skill_3:1016,team_buff:3223,s2_reflect:365,fs_boost:112,fs_poison:4140,s2_poison:2421
5325,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1449,force_strike:1447,skill_1:230,skill_2:196,skill_3:339,team_buff:1616,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,krb
16723,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1669,force_strike:1385,skill_1:615,skill_2:645,skill_3:1118,team_buff:3545,s2_reflect:401,fs_boost:123,fs_poison:4555,s2_poison:2663
5858,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1594,force_strike:1592,skill_1:253,skill_2:215,skill_3:373,team_buff:1778,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,120,db
14366,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1517,force_strike:1259,skill_1:486,skill_2:509,skill_3:884,team_buff:2984,s2_reflect:365,fs_boost:112,fs_poison:4140,s2_poison:2105
5106,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1449,force_strike:1447,skill_1:200,skill_2:170,skill_3:295,team_buff:1496,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,kdb
15803,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1669,force_strike:1385,skill_1:534,skill_2:560,skill_3:972,team_buff:3283,s2_reflect:401,fs_boost:123,fs_poison:4555,s2_poison:2315
5616,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1594,force_strike:1592,skill_1:220,skill_2:187,skill_3:325,team_buff:1646,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,120,rdb
15203,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1517,force_strike:1259,skill_1:559,skill_2:586,skill_3:1016,team_buff:3223,s2_reflect:365,fs_boost:112,fs_poison:4140,s2_poison:2421
5325,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1449,force_strike:1447,skill_1:230,skill_2:196,skill_3:339,team_buff:1616,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
-,120,krdb
16723,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1669,force_strike:1385,skill_1:615,skill_2:645,skill_3:1118,team_buff:3545,s2_reflect:401,fs_boost:123,fs_poison:4555,s2_poison:2663
5858,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1594,force_strike:1592,skill_1:253,skill_2:215,skill_3:373,team_buff:1778,s2_reflect:0,fs_boost:50,fs_poison:0,s2_poison:0
-,180,_
14599,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 91% poison uptime,attack:1655,force_strike:1154,skill_1:533,skill_2:540,skill_3:690,team_buff:2983,s2_reflect:397,fs_boost:121,fs_poison:4528,s2_poison:1994
5008,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1470,force_strike:1362,skill_1:199,skill_2:215,skill_3:294,team_buff:1421,s2_reflect:0,fs_boost:44,fs_poison:0,s2_poison:0
-,180,k
