-,60,_
7694,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1521,force_strike:163,skill_1:2844,skill_2:0,skill_3:886,team_buff:330,s1_hit1:479,s1_hit2:489,s1_hit3:489,s1_hit4:489
4681,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1246,force_strike:135,skill_1:2180,skill_2:0,skill_3:727,team_buff:0,s1_hit1:391
-,60,kd
8431,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1673,force_strike:179,skill_1:3128,skill_2:0,skill_3:975,team_buff:330,s1_hit1:527,s1_hit2:538,s1_hit3:538,s1_hit4:538
5150,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1370,force_strike:149,skill_1:2398,skill_2:0,skill_3:800,team_buff:0,s1_hit1:430
-,60,rd
8546,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1521,force_strike:163,skill_1:3270,skill_2:0,skill_3:1019,team_buff:330,s1_hit1:551,s1_hit2:563,s1_hit3:563,s1_hit4:563
5176,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1246,force_strike:135,skill_1:2508,skill_2:0,skill_3:836,team_buff:0,s1_hit1:449
-,60,krd
9368,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1673,force_strike:179,skill_1:3597,skill_2:0,skill_3:1121,team_buff:330,s1_hit1:606,s1_hit2:619,s1_hit3:619,s1_hit4:619
5694,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1370,force_strike:149,skill_1:2758,skill_2:0,skill_3:920,team_buff:0,s1_hit1:494
-,60,b
7689,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:98,skill_1:3357,skill_2:0,skill_3:461,team_buff:340,s1_hit1:485,s1_hit2:495,s1_hit3:495,s1_hit4:495
4681,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1246,force_strike:135,skill_1:2180,skill_2:0,skill_3:727,team_buff:0,s1_hit1:391
-,60,kb
8424,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1604,force_strike:108,skill_1:3692,skill_2:0,skill_3:507,team_buff:340,s1_hit1:533,s1_hit2:545,s1_hit3:545,s1_hit4:545
5150,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1370,force_strike:149,skill_1:2398,skill_2:0,skill_3:800,team_buff:0,s1_hit1:430
-,60,rb
8558,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:98,skill_1:3860,skill_2:0,skill_3:530,team_buff:340,s1_hit1:557,s1_hit2:570,s1_hit3:570,s1_hit4:570
5176,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1246,force_strike:135,skill_1:2508,skill_2:0,skill_3:836,team_buff:0,s1_hit1:449
-,60,krb
9380,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1604,force_strike:108,skill_1:4246,skill_2:0,skill_3:583,team_buff:340,s1_hit1:613,s1_hit2:627,s1_hit3:627,s1_hit4:627
5694,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1370,force_strike:149,skill_1:2758,skill_2:0,skill_3:920,team_buff:0,s1_hit1:494
-,60,db
7689,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:98,skill_1:3357,skill_2:0,skill_3:461,team_buff:340,s1_hit1:485,s1_hit2:495,s1_hit3:495,s1_hit4:495
4681,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1246,force_strike:135,skill_1:2180,skill_2:0,skill_3:727,team_buff:0,s1_hit1:391
-,60,kdb
8424,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1604,force_strike:108,skill_1:3692,skill_2:0,skill_3:507,team_buff:340,s1_hit1:533,s1_hit2:545,s1_hit3:545,s1_hit4:545
5150,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1370,force_strike:149,skill_1:2398,skill_2:0,skill_3:800,team_buff:0,s1_hit1:430
-,60,rdb
8558,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:98,skill_1:3860,skill_2:0,skill_3:530,team_buff:340,s1_hit1:557,s1_hit2:570,s1_hit3:570,s1_hit4:570
5176,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1246,force_strike:135,skill_1:2508,skill_2:0,skill_3:836,team_buff:0,s1_hit1:449
-,60,krdb
9380,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1604,force_strike:108,skill_1:4246,skill_2:0,skill_3:583,team_buff:340,s1_hit1:613,s1_hit2:627,s1_hit3:627,s1_hit4:627
5694,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1370,force_strike:149,skill_1:2758,skill_2:0,skill_3:920,team_buff:0,s1_hit1:494
-,120,_
7366,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1483,force_strike:150,skill_1:2842,skill_2:0,skill_3:898,team_buff:195,s1_hit1:444,s1_hit2:450,s1_hit3:450,s1_hit4:450
4688,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2242,skill_2:0,skill_3:739,team_buff:0,s1_hit1:364
-,120,k
8083,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1631,force_strike:165,skill_1:3126,skill_2:0,skill_3:988,team_buff:195,s1_hit1:489,s1_hit2:495,s1_hit3:495,s1_hit4:495
5156,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2466,skill_2:0,skill_3:813,team_buff:0,s1_hit1:400
-,120,r
8196,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1483,force_strike:150,skill_1:3268,skill_2:0,skill_3:1033,team_buff:195,s1_hit1:511,s1_hit2:518,s1_hit3:518,s1_hit4:518
5189,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2578,skill_2:0,skill_3:850,team_buff:0,s1_hit1:419
-,120,kr
8997,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1631,force_strike:165,skill_1:3595,skill_2:0,skill_3:1136,team_buff:195,s1_hit1:562,s1_hit2:570,s1_hit3:570,s1_hit4:570
5708,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2836,skill_2:0,skill_3:935,team_buff:0,s1_hit1:461
-,120,d
7366,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1483,force_strike:150,skill_1:2842,skill_2:0,skill_3:898,team_buff:195,s1_hit1:444,s1_hit2:450,s1_hit3:450,s1_hit4:450
4688,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2242,skill_2:0,skill_3:739,team_buff:0,s1_hit1:364
-,120,kd
8083,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1631,force_strike:165,skill_1:3126,skill_2:0,skill_3:988,team_buff:195,s1_hit1:489,s1_hit2:495,s1_hit3:495,s1_hit4:495
5156,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2466,skill_2:0,skill_3:813,team_buff:0,s1_hit1:400
-,120,rd
8196,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1483,force_strike:150,skill_1:3268,skill_2:0,skill_3:1033,team_buff:195,s1_hit1:511,s1_hit2:518,s1_hit3:518,s1_hit4:518
5189,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2578,skill_2:0,skill_3:850,team_buff:0,s1_hit1:419
-,120,krd
8997,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1631,force_strike:165,skill_1:3595,skill_2:0,skill_3:1136,team_buff:195,s1_hit1:562,s1_hit2:570,s1_hit3:570,s1_hit4:570
5708,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2836,skill_2:0,skill_3:935,team_buff:0,s1_hit1:461
-,120,b
7563,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1449,force_strike:66,skill_1:3223,skill_2:0,skill_3:679,team_buff:195,s1_hit1:482,s1_hit2:488,s1_hit3:488,s1_hit4:488
4688,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2242,skill_2:0,skill_3:739,team_buff:0,s1_hit1:364
-,120,kb
8300,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1594,force_strike:72,skill_1:3545,skill_2:0,skill_3:747,team_buff:195,s1_hit1:531,s1_hit2:537,s1_hit3:537,s1_hit4:537
5156,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2466,skill_2:0,skill_3:813,team_buff:0,s1_hit1:400
-,120,rb
8441,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1449,force_strike:66,skill_1:3706,skill_2:0,skill_3:781,team_buff:195,s1_hit1:555,s1_hit2:562,s1_hit3:562,s1_hit4:562
5189,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2578,skill_2:0,skill_3:850,team_buff:0,s1_hit1:419
-,120,krb
9266,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1594,force_strike:72,skill_1:4077,skill_2:0,skill_3:859,team_buff:195,s1_hit1:610,s1_hit2:618,s1_hit3:618,s1_hit4:618
5708,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2836,skill_2:0,skill_3:935,team_buff:0,s1_hit1:461
-,120,db
7563,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1449,force_strike:66,skill_1:3223,skill_2:0,skill_3:679,team_buff:195,s1_hit1:482,s1_hit2:488,s1_hit3:488,s1_hit4:488
4688,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2242,skill_2:0,skill_3:739,team_buff:0,s1_hit1:364
-,120,kdb
8300,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1594,force_strike:72,skill_1:3545,skill_2:0,skill_3:747,team_buff:195,s1_hit1:531,s1_hit2:537,s1_hit3:537,s1_hit4:537
5156,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2466,skill_2:0,skill_3:813,team_buff:0,s1_hit1:400
-,120,rdb
8441,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1449,force_strike:66,skill_1:3706,skill_2:0,skill_3:781,team_buff:195,s1_hit1:555,s1_hit2:562,s1_hit3:562,s1_hit4:562
5189,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1217,force_strike:124,skill_1:2578,skill_2:0,skill_3:850,team_buff:0,s1_hit1:419
-,120,krdb
9266,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1594,force_strike:72,skill_1:4077,skill_2:0,skill_3:859,team_buff:195,s1_hit1:610,s1_hit2:618,s1_hit3:618,s1_hit4:618
5708,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1339,force_strike:136,skill_1:2836,skill_2:0,skill_3:935,team_buff:0,s1_hit1:461
-,180,_
7250,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:155,skill_1:2916,skill_2:0,skill_3:747,team_buff:132,s1_hit1:456,s1_hit2:460,s1_hit3:460,s1_hit4:460
4655,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2336,skill_2:0,skill_3:615,team_buff:0,s1_hit1:375
-,180,k
7962,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1605,force_strike:171,skill_1:3207,skill_2:0,skill_3:822,team_buff:132,s1_hit1:502,s1_hit2:506,s1_hit3:506,s1_hit4:506
5121,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1320,force_strike:141,skill_1:2569,skill_2:0,skill_3:677,team_buff:0,s1_hit1:412
-,180,r
8076,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:155,skill_1:3353,skill_2:0,skill_3:859,team_buff:132,s1_hit1:525,s1_hit2:529,s1_hit3:529,s1_hit4:529
5154,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2686,skill_2:0,skill_3:707,team_buff:0,s1_hit1:431
-,180,kr
8870,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1605,force_strike:171,skill_1:3688,skill_2:0,skill_3:945,team_buff:132,s1_hit1:577,s1_hit2:582,s1_hit3:582,s1_hit4:582
5670,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1320,force_strike:141,skill_1:2955,skill_2:0,skill_3:778,team_buff:0,s1_hit1:474
-,180,d
7250,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:155,skill_1:2916,skill_2:0,skill_3:747,team_buff:132,s1_hit1:456,s1_hit2:460,s1_hit3:460,s1_hit4:460
4655,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2336,skill_2:0,skill_3:615,team_buff:0,s1_hit1:375
-,180,kd
7962,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1605,force_strike:171,skill_1:3207,skill_2:0,skill_3:822,team_buff:132,s1_hit1:502,s1_hit2:506,s1_hit3:506,s1_hit4:506
5121,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1320,force_strike:141,skill_1:2569,skill_2:0,skill_3:677,team_buff:0,s1_hit1:412
-,180,rd
8076,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1459,force_strike:155,skill_1:3353,skill_2:0,skill_3:859,team_buff:132,s1_hit1:525,s1_hit2:529,s1_hit3:529,s1_hit4:529
5154,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2686,skill_2:0,skill_3:707,team_buff:0,s1_hit1:431
-,180,krd
8870,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1605,force_strike:171,skill_1:3688,skill_2:0,skill_3:945,team_buff:132,s1_hit1:577,s1_hit2:582,s1_hit3:582,s1_hit4:582
5670,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1320,force_strike:141,skill_1:2955,skill_2:0,skill_3:778,team_buff:0,s1_hit1:474
-,180,b
7513,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1455,force_strike:66,skill_1:3168,skill_2:0,skill_3:750,team_buff:132,s1_hit1:481,s1_hit2:485,s1_hit3:485,s1_hit4:485
4655,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2336,skill_2:0,skill_3:615,team_buff:0,s1_hit1:375
-,180,kb
8251,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1601,force_strike:72,skill_1:3485,skill_2:0,skill_3:825,team_buff:132,s1_hit1:530,s1_hit2:534,s1_hit3:534,s1_hit4:534
5121,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1320,force_strike:141,skill_1:2569,skill_2:0,skill_3:677,team_buff:0,s1_hit1:412
-,180,rb
8391,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1455,force_strike:66,skill_1:3643,skill_2:0,skill_3:862,team_buff:132,s1_hit1:554,s1_hit2:558,s1_hit3:558,s1_hit4:558
5154,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2686,skill_2:0,skill_3:707,team_buff:0,s1_hit1:431
-,180,krb
9217,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1601,force_strike:72,skill_1:4008,skill_2:0,skill_3:949,team_buff:132,s1_hit1:609,s1_hit2:614,s1_hit3:614,s1_hit4:614
5670,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1320,force_strike:141,skill_1:2955,skill_2:0,skill_3:778,team_buff:0,s1_hit1:474
-,180,db
7513,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1455,force_strike:66,skill_1:3168,skill_2:0,skill_3:750,team_buff:132,s1_hit1:481,s1_hit2:485,s1_hit3:485,s1_hit4:485
4655,_c_Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],!<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1200,force_strike:128,skill_1:2336,skill_2:0,skill_3:615,team_buff:0,s1_hit1:375
-,180,kdb
8251,Wedding_Aoi,5*,wind,dagger,3558,[Twinfold_Bonds+Levins_Champion][Vayu][HDT2],<big hitbox & hit15 & hp70 & 80 sleep res>,,attack:1601,force_strike:72,skill_1:3485,skill_2:0,skill_3:825,team_buff:132,s1_hit1:530,s1_hit2:534,s1_hit3:534,s1_hit4:534
