-,60,_
6549,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3229,force_strike:0,skill_1:1747,skill_2:523,skill_3:1048,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,d
13758,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3295,force_strike:0,skill_1:4693,skill_2:2180,skill_3:2185,team_buff:0,s1_poison:1044,s2_reflect:271,s2_crisis:87
6365,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3138,force_strike:0,skill_1:1698,skill_2:508,skill_3:1019,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,kd
15134,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3625,force_strike:0,skill_1:5162,skill_2:2398,skill_3:2403,team_buff:0,s1_poison:1149,s2_reflect:298,s2_crisis:95
7001,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3452,force_strike:0,skill_1:1868,skill_2:559,skill_3:1121,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,b
12845,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:2884,force_strike:0,skill_1:4442,skill_2:2064,skill_3:2068,team_buff:0,s1_poison:1027,s2_reflect:274,s2_crisis:82
6254,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2748,force_strike:0,skill_1:1594,skill_2:954,skill_3:956,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,kb
14130,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3173,force_strike:0,skill_1:4886,skill_2:2270,skill_3:2275,team_buff:0,s1_poison:1130,s2_reflect:302,s2_crisis:90
6880,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3022,force_strike:0,skill_1:1754,skill_2:1050,skill_3:1052,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,rd
13758,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3295,force_strike:0,skill_1:4693,skill_2:2180,skill_3:2185,team_buff:0,s1_poison:1044,s2_reflect:271,s2_crisis:87
6365,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3138,force_strike:0,skill_1:1698,skill_2:508,skill_3:1019,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,krd
15134,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3625,force_strike:0,skill_1:5162,skill_2:2398,skill_3:2403,team_buff:0,s1_poison:1149,s2_reflect:298,s2_crisis:95
7001,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3452,force_strike:0,skill_1:1868,skill_2:559,skill_3:1121,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,rb
12845,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:2884,force_strike:0,skill_1:4442,skill_2:2064,skill_3:2068,team_buff:0,s1_poison:1027,s2_reflect:274,s2_crisis:82
6254,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2748,force_strike:0,skill_1:1594,skill_2:954,skill_3:956,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,krb
14130,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3173,force_strike:0,skill_1:4886,skill_2:2270,skill_3:2275,team_buff:0,s1_poison:1130,s2_reflect:302,s2_crisis:90
6880,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3022,force_strike:0,skill_1:1754,skill_2:1050,skill_3:1052,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,db
13713,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3084,force_strike:0,skill_1:4749,skill_2:2206,skill_3:2211,team_buff:0,s1_poison:1098,s2_reflect:274,s2_crisis:88
6686,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2937,force_strike:0,skill_1:1704,skill_2:1020,skill_3:1022,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,kdb
15084,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3392,force_strike:0,skill_1:5224,skill_2:2427,skill_3:2432,team_buff:0,s1_poison:1208,s2_reflect:302,s2_crisis:97
7354,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3231,force_strike:0,skill_1:1875,skill_2:1122,skill_3:1125,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,rdb
13713,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3084,force_strike:0,skill_1:4749,skill_2:2206,skill_3:2211,team_buff:0,s1_poison:1098,s2_reflect:274,s2_crisis:88
6686,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2937,force_strike:0,skill_1:1704,skill_2:1020,skill_3:1022,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,60,krdb
15084,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 100% poison uptime,attack:3392,force_strike:0,skill_1:5224,skill_2:2427,skill_3:2432,team_buff:0,s1_poison:1208,s2_reflect:302,s2_crisis:97
7354,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3231,force_strike:0,skill_1:1875,skill_2:1122,skill_3:1125,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,_
12871,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3419,force_strike:0,skill_1:4228,skill_2:2147,skill_3:1748,team_buff:0,s1_poison:966,s2_reflect:274,s2_crisis:85
5923,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2903,force_strike:0,skill_1:1590,skill_2:714,skill_3:715,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,k
14158,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3761,force_strike:0,skill_1:4651,skill_2:2362,skill_3:1923,team_buff:0,s1_poison:1063,s2_reflect:302,s2_crisis:94
6516,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3193,force_strike:0,skill_1:1749,skill_2:785,skill_3:787,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,r
12871,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3419,force_strike:0,skill_1:4228,skill_2:2147,skill_3:1748,team_buff:0,s1_poison:966,s2_reflect:274,s2_crisis:85
5923,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2903,force_strike:0,skill_1:1590,skill_2:714,skill_3:715,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,kr
14158,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3761,force_strike:0,skill_1:4651,skill_2:2362,skill_3:1923,team_buff:0,s1_poison:1063,s2_reflect:302,s2_crisis:94
6516,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3193,force_strike:0,skill_1:1749,skill_2:785,skill_3:787,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,d
13741,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3655,force_strike:0,skill_1:4520,skill_2:2296,skill_3:1868,team_buff:0,s1_poison:1033,s2_reflect:274,s2_crisis:91
6332,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3103,force_strike:0,skill_1:1700,skill_2:763,skill_3:765,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,kd
15115,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:4021,force_strike:0,skill_1:4972,skill_2:2525,skill_3:2055,team_buff:0,s1_poison:1136,s2_reflect:302,s2_crisis:101
6966,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3414,force_strike:0,skill_1:1870,skill_2:840,skill_3:841,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,b
13256,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3084,force_strike:0,skill_1:4577,skill_2:2081,skill_3:2137,team_buff:0,s1_poison:1017,s2_reflect:274,s2_crisis:83
5900,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2883,force_strike:0,skill_1:1588,skill_2:713,skill_3:715,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,kb
14581,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3392,force_strike:0,skill_1:5035,skill_2:2289,skill_3:2351,team_buff:0,s1_poison:1119,s2_reflect:301,s2_crisis:91
6491,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3171,force_strike:0,skill_1:1747,skill_2:785,skill_3:786,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,rd
13741,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3655,force_strike:0,skill_1:4520,skill_2:2296,skill_3:1868,team_buff:0,s1_poison:1033,s2_reflect:274,s2_crisis:91
6332,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3103,force_strike:0,skill_1:1700,skill_2:763,skill_3:765,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,krd
15115,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:4021,force_strike:0,skill_1:4972,skill_2:2525,skill_3:2055,team_buff:0,s1_poison:1136,s2_reflect:302,s2_crisis:101
6966,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3414,force_strike:0,skill_1:1870,skill_2:840,skill_3:841,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,rb
13256,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3084,force_strike:0,skill_1:4577,skill_2:2081,skill_3:2137,team_buff:0,s1_poison:1017,s2_reflect:274,s2_crisis:83
5900,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:2883,force_strike:0,skill_1:1588,skill_2:713,skill_3:715,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,krb
14581,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3392,force_strike:0,skill_1:5035,skill_2:2289,skill_3:2351,team_buff:0,s1_poison:1119,s2_reflect:301,s2_crisis:91
6491,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3171,force_strike:0,skill_1:1747,skill_2:785,skill_3:786,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,db
14152,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3297,force_strike:0,skill_1:4893,skill_2:2225,skill_3:2284,team_buff:0,s1_poison:1087,s2_reflect:274,s2_crisis:89
6308,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3082,force_strike:0,skill_1:1698,skill_2:762,skill_3:764,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,kdb
15567,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3626,force_strike:0,skill_1:5383,skill_2:2447,skill_3:2513,team_buff:0,s1_poison:1196,s2_reflect:301,s2_crisis:97
6939,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3390,force_strike:0,skill_1:1868,skill_2:839,skill_3:840,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,rdb
14152,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3297,force_strike:0,skill_1:4893,skill_2:2225,skill_3:2284,team_buff:0,s1_poison:1087,s2_reflect:274,s2_crisis:89
6308,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3082,force_strike:0,skill_1:1698,skill_2:762,skill_3:764,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,120,krdb
15567,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 94% poison uptime,attack:3626,force_strike:0,skill_1:5383,skill_2:2447,skill_3:2513,team_buff:0,s1_poison:1196,s2_reflect:301,s2_crisis:97
6939,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3390,force_strike:0,skill_1:1868,skill_2:839,skill_3:840,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,180,_
12605,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 87% poison uptime,attack:3383,force_strike:0,skill_1:4166,skill_2:1924,skill_3:1916,team_buff:0,s1_poison:892,s2_reflect:244,s2_crisis:76
5700,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3002,force_strike:0,skill_1:1420,skill_2:638,skill_3:639,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,180,k
13866,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 87% poison uptime,attack:3721,force_strike:0,skill_1:4583,skill_2:2117,skill_3:2108,team_buff:0,s1_poison:982,s2_reflect:268,s2_crisis:84
6270,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3302,force_strike:0,skill_1:1562,skill_2:701,skill_3:703,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,180,r
12605,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 87% poison uptime,attack:3383,force_strike:0,skill_1:4166,skill_2:1924,skill_3:1916,team_buff:0,s1_poison:892,s2_reflect:244,s2_crisis:76
5700,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3002,force_strike:0,skill_1:1420,skill_2:638,skill_3:639,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,180,kr
13866,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 87% poison uptime,attack:3721,force_strike:0,skill_1:4583,skill_2:2117,skill_3:2108,team_buff:0,s1_poison:982,s2_reflect:268,s2_crisis:84
6270,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3302,force_strike:0,skill_1:1562,skill_2:701,skill_3:703,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
-,180,d
13458,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & hp30 every 90s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 87% poison uptime,attack:3617,force_strike:0,skill_1:4454,skill_2:2057,skill_3:2048,team_buff:0,s1_poison:954,s2_reflect:244,s2_crisis:82
